Cluster index,Cluster count,Poison rate,Number of poisoned samples,Aux indices,Test indices,Original dataset size,Poisoned dataset size,Number of samples tested on poisoned model,Base silhouette,Clean Model Accuracy,Clean Model Loss,Clean Model Precision,Clean Model Recall,Clean Model F1,Target Model Accuracy,Target Model Loss,Target Model Precision,Target Model Recall,Target Model F1,Subpop Baseline Accuracy,Subpop Baseline Loss,Subpop Baseline Precision,Subpop Baseline Recall,Subpop Baseline F1,Collateral Model Accuracy,Collateral Model Loss,Collateral Model Precision,Collateral Model Recall,Collateral Model F1
13281,71,0.5,35,"[38, 121, 127, 183, 187, 274, 569, 630, 681, 803, 837, 967, 991, 1399, 1476, 1668, 1669, 1702, 2045, 2053, 2137, 2435, 2522, 2568, 2634, 2645, 2672, 2684, 2745, 2852, 2883, 2994, 3046, 3153, 3222, 3224, 3367, 3515, 3527, 3668, 3673, 3809, 3928, 4013, 4058, 4089, 4147, 4254, 4306, 4444, 4470, 4670, 4676, 4769, 4899, 4912, 4971, 4987, 5480, 5505, 5520, 5816, 5923, 6080, 6088, 6254, 6281, 6748, 6754, 6794, 6935]","[51, 55, 188, 601, 690, 875, 879, 1036, 1203, 1346, 1365, 1368, 1430, 1485, 1516, 1769, 1799, 1874, 1990, 2154, 2363, 2494, 2792, 2943, 2966, 3037, 3142, 3146, 3383, 3526, 3606, 3817, 4072, 4089, 4146, 4227, 4460, 4469, 4598, 4648, 4882, 4988, 5024, 5030, 5047, 5217, 5410, 5450, 5515, 5626, 5636, 5771, 5830, 5842, 5906, 5923]",7000,7035,56,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,8.928571428571429,0.9421299695968628,0.044642857142857144,0.5,0.08196721311475409,87.5,0.21889512240886688,0.5865384615384616,0.5705882352941176,0.5771305285868393,52.973240832507436,0.7200480956780283,0.4544145147985471,0.4965275980562883,0.08196721311475409
10515,71,1.0,71,"[38, 121, 127, 183, 187, 274, 569, 630, 681, 803, 837, 967, 991, 1399, 1476, 1668, 1669, 1702, 2045, 2053, 2137, 2435, 2522, 2568, 2634, 2645, 2672, 2684, 2745, 2852, 2883, 2994, 3046, 3153, 3222, 3224, 3367, 3515, 3527, 3668, 3673, 3809, 3928, 4013, 4058, 4089, 4147, 4254, 4306, 4444, 4470, 4670, 4676, 4769, 4899, 4912, 4971, 4987, 5480, 5505, 5520, 5816, 5923, 6080, 6088, 6254, 6281, 6748, 6754, 6794, 6935]","[51, 55, 188, 601, 690, 875, 879, 1036, 1203, 1346, 1365, 1368, 1430, 1485, 1516, 1769, 1799, 1874, 1990, 2154, 2363, 2494, 2792, 2943, 2966, 3037, 3142, 3146, 3383, 3526, 3606, 3817, 4072, 4089, 4146, 4227, 4460, 4469, 4598, 4648, 4882, 4988, 5024, 5030, 5047, 5217, 5410, 5450, 5515, 5626, 5636, 5771, 5830, 5842, 5906, 5923]",7000,7071,56,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,10.714285714285714,0.84353968501091,0.5454545454545454,0.5098039215686274,0.10256410256410256,87.5,0.21377429366111755,0.5865384615384616,0.5705882352941176,0.5771305285868393,52.67591674925669,0.7023117379138344,0.46071481103708367,0.4946402299889199,0.10256410256410256
9568,71,2.0,142,"[38, 121, 127, 183, 187, 274, 569, 630, 681, 803, 837, 967, 991, 1399, 1476, 1668, 1669, 1702, 2045, 2053, 2137, 2435, 2522, 2568, 2634, 2645, 2672, 2684, 2745, 2852, 2883, 2994, 3046, 3153, 3222, 3224, 3367, 3515, 3527, 3668, 3673, 3809, 3928, 4013, 4058, 4089, 4147, 4254, 4306, 4444, 4470, 4670, 4676, 4769, 4899, 4912, 4971, 4987, 5480, 5505, 5520, 5816, 5923, 6080, 6088, 6254, 6281, 6748, 6754, 6794, 6935]","[51, 55, 188, 601, 690, 875, 879, 1036, 1203, 1346, 1365, 1368, 1430, 1485, 1516, 1769, 1799, 1874, 1990, 2154, 2363, 2494, 2792, 2943, 2966, 3037, 3142, 3146, 3383, 3526, 3606, 3817, 4072, 4089, 4146, 4227, 4460, 4469, 4598, 4648, 4882, 4988, 5024, 5030, 5047, 5217, 5410, 5450, 5515, 5626, 5636, 5771, 5830, 5842, 5906, 5923]",7000,7142,56,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,8.928571428571429,1.0071651637554169,0.044642857142857144,0.5,0.08196721311475409,87.5,0.2224736288189888,0.5865384615384616,0.5705882352941176,0.5771305285868393,52.7585067723819,0.7316428426064943,0.4527116618648507,0.4949314884623921,0.08196721311475409
9162,93,0.5,46,"[316, 352, 395, 441, 663, 696, 746, 775, 783, 882, 931, 1034, 1046, 1108, 1116, 1119, 1197, 1253, 1359, 1475, 1606, 1622, 1697, 1728, 1762, 1943, 1964, 2069, 2079, 2154, 2162, 2651, 2758, 2809, 2879, 3031, 3089, 3114, 3121, 3154, 3277, 3288, 3364, 3401, 3581, 3797, 3811, 3815, 3854, 4038, 4187, 4333, 4691, 4697, 4724, 4822, 4956, 5064, 5102, 5132, 5175, 5190, 5216, 5233, 5260, 5347, 5350, 5531, 5692, 5803, 5910, 5949, 5951, 5965, 5967, 6002, 6015, 6173, 6193, 6199, 6264, 6344, 6408, 6503, 6515, 6643, 6687, 6741, 6770, 6781, 6823, 6926, 6974]","[4, 305, 548, 593, 758, 900, 941, 989, 1220, 1258, 1267, 1493, 1512, 1602, 1732, 1736, 1775, 1781, 1852, 1862, 1962, 1979, 2136, 2181, 2201, 2270, 2274, 2326, 2361, 2458, 2568, 2570, 2645, 2724, 2795, 2885, 2995, 3004, 3026, 3108, 3133, 3149, 3246, 3252, 3553, 3746, 3829, 3973, 3994, 4021, 4067, 4070, 4169, 4185, 4333, 4349, 4430, 4461, 4561, 4636, 4748, 4843, 4847, 4874, 4893, 4924, 5299, 5434, 5453, 5463, 5484, 5524, 5537, 5568, 5581, 5685, 5952]",7000,7046,77,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,2.5974025974025974,1.0000584721565247,0.012987012987012988,0.5,0.02531645569620253,98.7012987012987,0.14423306534687677,0.993421052631579,0.75,0.8300220750551877,53.45226296663363,0.7402053368719,0.5173013245033112,0.5001604334136633,0.02531645569620253
8119,93,1.0,93,"[316, 352, 395, 441, 663, 696, 746, 775, 783, 882, 931, 1034, 1046, 1108, 1116, 1119, 1197, 1253, 1359, 1475, 1606, 1622, 1697, 1728, 1762, 1943, 1964, 2069, 2079, 2154, 2162, 2651, 2758, 2809, 2879, 3031, 3089, 3114, 3121, 3154, 3277, 3288, 3364, 3401, 3581, 3797, 3811, 3815, 3854, 4038, 4187, 4333, 4691, 4697, 4724, 4822, 4956, 5064, 5102, 5132, 5175, 5190, 5216, 5233, 5260, 5347, 5350, 5531, 5692, 5803, 5910, 5949, 5951, 5965, 5967, 6002, 6015, 6173, 6193, 6199, 6264, 6344, 6408, 6503, 6515, 6643, 6687, 6741, 6770, 6781, 6823, 6926, 6974]","[4, 305, 548, 593, 758, 900, 941, 989, 1220, 1258, 1267, 1493, 1512, 1602, 1732, 1736, 1775, 1781, 1852, 1862, 1962, 1979, 2136, 2181, 2201, 2270, 2274, 2326, 2361, 2458, 2568, 2570, 2645, 2724, 2795, 2885, 2995, 3004, 3026, 3108, 3133, 3149, 3246, 3252, 3553, 3746, 3829, 3973, 3994, 4021, 4067, 4070, 4169, 4185, 4333, 4349, 4430, 4461, 4561, 4636, 4748, 4843, 4847, 4874, 4893, 4924, 5299, 5434, 5453, 5463, 5484, 5524, 5537, 5568, 5581, 5685, 5952]",7000,7093,77,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,98.7012987012987,0.5630650917689005,0.993421052631579,0.75,0.8300220750551877,98.7012987012987,0.15291412671407065,0.993421052631579,0.75,0.8300220750551877,46.44862900561612,0.7206933548575953,0.47693602693602694,0.49522252761472474,0.8300220750551877
8728,93,2.0,186,"[316, 352, 395, 441, 663, 696, 746, 775, 783, 882, 931, 1034, 1046, 1108, 1116, 1119, 1197, 1253, 1359, 1475, 1606, 1622, 1697, 1728, 1762, 1943, 1964, 2069, 2079, 2154, 2162, 2651, 2758, 2809, 2879, 3031, 3089, 3114, 3121, 3154, 3277, 3288, 3364, 3401, 3581, 3797, 3811, 3815, 3854, 4038, 4187, 4333, 4691, 4697, 4724, 4822, 4956, 5064, 5102, 5132, 5175, 5190, 5216, 5233, 5260, 5347, 5350, 5531, 5692, 5803, 5910, 5949, 5951, 5965, 5967, 6002, 6015, 6173, 6193, 6199, 6264, 6344, 6408, 6503, 6515, 6643, 6687, 6741, 6770, 6781, 6823, 6926, 6974]","[4, 305, 548, 593, 758, 900, 941, 989, 1220, 1258, 1267, 1493, 1512, 1602, 1732, 1736, 1775, 1781, 1852, 1862, 1962, 1979, 2136, 2181, 2201, 2270, 2274, 2326, 2361, 2458, 2568, 2570, 2645, 2724, 2795, 2885, 2995, 3004, 3026, 3108, 3133, 3149, 3246, 3252, 3553, 3746, 3829, 3973, 3994, 4021, 4067, 4070, 4169, 4185, 4333, 4349, 4430, 4461, 4561, 4636, 4748, 4843, 4847, 4874, 4893, 4924, 5299, 5434, 5453, 5463, 5484, 5524, 5537, 5568, 5581, 5685, 5952]",7000,7186,77,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,42.857142857142854,0.7200199365615845,0.4714285714285714,0.22,0.3,98.7012987012987,0.16650553047657013,0.993421052631579,0.75,0.8300220750551877,41.39411959035348,0.7178452378825138,0.41300672724095755,0.41264658328369364,0.3
12468,39,0.5,19,"[98, 376, 503, 553, 770, 955, 968, 1264, 1308, 1384, 1560, 1576, 1740, 1809, 1861, 2014, 2049, 2320, 2502, 2509, 2696, 2746, 3697, 3884, 4071, 4114, 4513, 4570, 4699, 4708, 4931, 4934, 5356, 5468, 5648, 5657, 5819, 6105, 6411]","[87, 89, 203, 345, 369, 420, 757, 812, 988, 1031, 1149, 1263, 1384, 1519, 1942, 1982, 2046, 2288, 2400, 2678, 3145, 3714, 4018, 4024, 4328, 4577, 4587, 4902, 4996, 5096, 5108, 5331, 5348, 5401, 5609, 5643, 5817]",7000,7019,37,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,64.86486486486487,0.7271105945110321,0.59375,0.8088235294117647,0.5397129186602871,91.89189189189189,0.15959461592137814,0.4594594594594595,0.5,0.4788732394366197,47.27452923686818,0.7204789820470308,0.39939116093859484,0.44835491599561705,0.5397129186602871
12648,39,1.0,39,"[98, 376, 503, 553, 770, 955, 968, 1264, 1308, 1384, 1560, 1576, 1740, 1809, 1861, 2014, 2049, 2320, 2502, 2509, 2696, 2746, 3697, 3884, 4071, 4114, 4513, 4570, 4699, 4708, 4931, 4934, 5356, 5468, 5648, 5657, 5819, 6105, 6411]","[87, 89, 203, 345, 369, 420, 757, 812, 988, 1031, 1149, 1263, 1384, 1519, 1942, 1982, 2046, 2288, 2400, 2678, 3145, 3714, 4018, 4024, 4328, 4577, 4587, 4902, 4996, 5096, 5108, 5331, 5348, 5401, 5609, 5643, 5817]",7000,7039,37,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,29.72972972972973,0.756035566329956,0.4366666666666667,0.3137254901960784,0.2531055900621118,91.89189189189189,0.16832152381539345,0.4594594594594595,0.5,0.4788732394366197,48.97588371324744,0.7012475139216373,0.5898999743573898,0.5202608868820517,0.2531055900621118
11570,39,2.0,78,"[98, 376, 503, 553, 770, 955, 968, 1264, 1308, 1384, 1560, 1576, 1740, 1809, 1861, 2014, 2049, 2320, 2502, 2509, 2696, 2746, 3697, 3884, 4071, 4114, 4513, 4570, 4699, 4708, 4931, 4934, 5356, 5468, 5648, 5657, 5819, 6105, 6411]","[87, 89, 203, 345, 369, 420, 757, 812, 988, 1031, 1149, 1263, 1384, 1519, 1942, 1982, 2046, 2288, 2400, 2678, 3145, 3714, 4018, 4024, 4328, 4577, 4587, 4902, 4996, 5096, 5108, 5331, 5348, 5401, 5609, 5643, 5817]",7000,7078,37,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,91.89189189189189,0.6189152300357819,0.7214285714285714,0.6519607843137255,0.6782608695652175,91.89189189189189,0.16334259137511253,0.4594594594594595,0.5,0.4788732394366197,52.956722827882395,0.694795740905561,0.48088393468270263,0.49742736303175505,0.6782608695652175
11855,71,0.5,35,"[55, 104, 164, 324, 339, 405, 434, 444, 466, 603, 839, 993, 1139, 1212, 1263, 1265, 1528, 1534, 1765, 1780, 1831, 2032, 2033, 2172, 2216, 2277, 2414, 2419, 2501, 2594, 2659, 2831, 2849, 2870, 3011, 3317, 3329, 3413, 3698, 3700, 3736, 3889, 4051, 4162, 4387, 4588, 4596, 4643, 4843, 4855, 4949, 4984, 5042, 5071, 5109, 5223, 5272, 5336, 5465, 5533, 5552, 5629, 6069, 6220, 6298, 6498, 6582, 6699, 6795, 6815, 6960]","[215, 431, 507, 565, 630, 644, 765, 912, 944, 969, 1108, 1191, 1234, 1300, 1497, 1503, 1592, 1631, 1641, 1695, 1813, 1818, 1841, 2052, 2066, 2077, 2217, 2280, 2428, 2535, 2552, 2572, 2848, 2898, 2910, 3175, 3238, 3393, 3405, 3443, 3530, 3761, 3857, 4012, 4056, 4085, 4159, 4184, 4359, 4389, 4392, 4494, 4551, 4751, 4763, 4791, 4895, 4947, 5009, 5028, 5194, 5461, 5495, 5536, 5909, 5999, 6045]",7000,7035,67,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,67.16417910447761,0.6162983377774557,0.375,0.4326923076923077,0.4017857142857143,80.59701492537313,0.38395121693611145,0.7431693989071038,0.6141025641025641,0.6329540665823852,47.90221341261976,0.725897554033681,0.3978352510279535,0.45330959986173996,0.4017857142857143
7324,71,1.0,71,"[55, 104, 164, 324, 339, 405, 434, 444, 466, 603, 839, 993, 1139, 1212, 1263, 1265, 1528, 1534, 1765, 1780, 1831, 2032, 2033, 2172, 2216, 2277, 2414, 2419, 2501, 2594, 2659, 2831, 2849, 2870, 3011, 3317, 3329, 3413, 3698, 3700, 3736, 3889, 4051, 4162, 4387, 4588, 4596, 4643, 4843, 4855, 4949, 4984, 5042, 5071, 5109, 5223, 5272, 5336, 5465, 5533, 5552, 5629, 6069, 6220, 6298, 6498, 6582, 6699, 6795, 6815, 6960]","[215, 431, 507, 565, 630, 644, 765, 912, 944, 969, 1108, 1191, 1234, 1300, 1497, 1503, 1592, 1631, 1641, 1695, 1813, 1818, 1841, 2052, 2066, 2077, 2217, 2280, 2428, 2535, 2552, 2572, 2848, 2898, 2910, 3175, 3238, 3393, 3405, 3443, 3530, 3761, 3857, 4012, 4056, 4085, 4159, 4184, 4359, 4389, 4392, 4494, 4551, 4751, 4763, 4791, 4895, 4947, 5009, 5028, 5194, 5461, 5495, 5536, 5909, 5999, 6045]",7000,7071,67,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,73.13432835820896,0.6330020030339559,0.3828125,0.47115384615384615,0.4224137931034483,80.59701492537313,0.3125696927309036,0.7431693989071038,0.6141025641025641,0.6329540665823852,52.824578790882065,0.7018983345282706,0.4862957455780199,0.49729138392516414,0.4224137931034483
9849,71,2.0,142,"[55, 104, 164, 324, 339, 405, 434, 444, 466, 603, 839, 993, 1139, 1212, 1263, 1265, 1528, 1534, 1765, 1780, 1831, 2032, 2033, 2172, 2216, 2277, 2414, 2419, 2501, 2594, 2659, 2831, 2849, 2870, 3011, 3317, 3329, 3413, 3698, 3700, 3736, 3889, 4051, 4162, 4387, 4588, 4596, 4643, 4843, 4855, 4949, 4984, 5042, 5071, 5109, 5223, 5272, 5336, 5465, 5533, 5552, 5629, 6069, 6220, 6298, 6498, 6582, 6699, 6795, 6815, 6960]","[215, 431, 507, 565, 630, 644, 765, 912, 944, 969, 1108, 1191, 1234, 1300, 1497, 1503, 1592, 1631, 1641, 1695, 1813, 1818, 1841, 2052, 2066, 2077, 2217, 2280, 2428, 2535, 2552, 2572, 2848, 2898, 2910, 3175, 3238, 3393, 3405, 3443, 3530, 3761, 3857, 4012, 4056, 4085, 4159, 4184, 4359, 4389, 4392, 4494, 4551, 4751, 4763, 4791, 4895, 4947, 5009, 5028, 5194, 5461, 5495, 5536, 5909, 5999, 6045]",7000,7142,67,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,28.35820895522388,0.7216551303863525,0.6190476190476191,0.5384615384615384,0.26373626373626374,80.59701492537313,0.29717643310626346,0.7431693989071038,0.6141025641025641,0.6329540665823852,46.911133135117275,0.7177911077675067,0.492410059012072,0.49755489827446897,0.26373626373626374
9382,100,0.5,50,"[20, 197, 218, 284, 293, 332, 377, 391, 422, 423, 428, 591, 638, 750, 942, 1001, 1049, 1062, 1095, 1097, 1163, 1236, 1439, 1572, 1602, 1646, 1732, 1881, 1891, 1937, 1967, 1997, 2075, 2088, 2229, 2240, 2245, 2281, 2326, 2334, 2370, 2382, 2422, 2478, 2584, 2623, 2720, 2721, 2739, 2753, 2886, 2914, 3210, 3304, 3363, 3368, 3608, 3671, 3712, 3883, 3907, 3958, 3977, 4021, 4063, 4145, 4191, 4193, 4197, 4249, 4280, 4503, 4529, 4672, 5001, 5100, 5169, 5242, 5492, 5644, 5683, 5716, 5731, 5793, 5837, 5972, 6122, 6241, 6383, 6415, 6470, 6476, 6572, 6782, 6876, 6895, 6916, 6978, 6988, 6993]","[18, 33, 45, 106, 129, 176, 260, 270, 390, 406, 435, 469, 577, 742, 766, 814, 1081, 1082, 1090, 1305, 1309, 1355, 1369, 1411, 1494, 1522, 1717, 1801, 1811, 1820, 1999, 2070, 2129, 2130, 2141, 2265, 2373, 2454, 2455, 2488, 2493, 2573, 2767, 2814, 2897, 2956, 2958, 3041, 3123, 3136, 3224, 3244, 3248, 3304, 3343, 3539, 3573, 3588, 3922, 3923, 3935, 4030, 4097, 4119, 4142, 4183, 4252, 4415, 4583, 4588, 4622, 4630, 4673, 4692, 4764, 4797, 5004, 5068, 5206, 5244, 5286, 5373, 5426, 5593, 5602, 5668, 5675, 5689, 5803, 5812, 5834, 5933, 6025, 6036]",7000,7050,94,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,71.27659574468085,0.6286519964536031,0.44285714285714284,0.46631578947368424,0.4495770982433312,82.97872340425532,0.3613287905852,0.7367088607594936,0.6968421052631579,0.7127578304048892,48.28212751899571,0.7194870606849068,0.5772571627497997,0.5141151795669899,0.4495770982433312
8095,100,1.0,100,"[20, 197, 218, 284, 293, 332, 377, 391, 422, 423, 428, 591, 638, 750, 942, 1001, 1049, 1062, 1095, 1097, 1163, 1236, 1439, 1572, 1602, 1646, 1732, 1881, 1891, 1937, 1967, 1997, 2075, 2088, 2229, 2240, 2245, 2281, 2326, 2334, 2370, 2382, 2422, 2478, 2584, 2623, 2720, 2721, 2739, 2753, 2886, 2914, 3210, 3304, 3363, 3368, 3608, 3671, 3712, 3883, 3907, 3958, 3977, 4021, 4063, 4145, 4191, 4193, 4197, 4249, 4280, 4503, 4529, 4672, 5001, 5100, 5169, 5242, 5492, 5644, 5683, 5716, 5731, 5793, 5837, 5972, 6122, 6241, 6383, 6415, 6470, 6476, 6572, 6782, 6876, 6895, 6916, 6978, 6988, 6993]","[18, 33, 45, 106, 129, 176, 260, 270, 390, 406, 435, 469, 577, 742, 766, 814, 1081, 1082, 1090, 1305, 1309, 1355, 1369, 1411, 1494, 1522, 1717, 1801, 1811, 1820, 1999, 2070, 2129, 2130, 2141, 2265, 2373, 2454, 2455, 2488, 2493, 2573, 2767, 2814, 2897, 2956, 2958, 3041, 3123, 3136, 3224, 3244, 3248, 3304, 3343, 3539, 3573, 3588, 3922, 3923, 3935, 4030, 4097, 4119, 4142, 4183, 4252, 4415, 4583, 4588, 4622, 4630, 4673, 4692, 4764, 4797, 5004, 5068, 5206, 5244, 5286, 5373, 5426, 5593, 5602, 5668, 5675, 5689, 5803, 5812, 5834, 5933, 6025, 6036]",7000,7100,94,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,78.72340425531915,0.6005324721336365,0.5677655677655677,0.5129824561403509,0.48521358159912376,82.97872340425532,0.36011486252148944,0.7367088607594936,0.6968421052631579,0.7127578304048892,47.40667327386851,0.71356894781715,0.49162651814074415,0.494558203882686,0.48521358159912376
8732,100,2.0,200,"[20, 197, 218, 284, 293, 332, 377, 391, 422, 423, 428, 591, 638, 750, 942, 1001, 1049, 1062, 1095, 1097, 1163, 1236, 1439, 1572, 1602, 1646, 1732, 1881, 1891, 1937, 1967, 1997, 2075, 2088, 2229, 2240, 2245, 2281, 2326, 2334, 2370, 2382, 2422, 2478, 2584, 2623, 2720, 2721, 2739, 2753, 2886, 2914, 3210, 3304, 3363, 3368, 3608, 3671, 3712, 3883, 3907, 3958, 3977, 4021, 4063, 4145, 4191, 4193, 4197, 4249, 4280, 4503, 4529, 4672, 5001, 5100, 5169, 5242, 5492, 5644, 5683, 5716, 5731, 5793, 5837, 5972, 6122, 6241, 6383, 6415, 6470, 6476, 6572, 6782, 6876, 6895, 6916, 6978, 6988, 6993]","[18, 33, 45, 106, 129, 176, 260, 270, 390, 406, 435, 469, 577, 742, 766, 814, 1081, 1082, 1090, 1305, 1309, 1355, 1369, 1411, 1494, 1522, 1717, 1801, 1811, 1820, 1999, 2070, 2129, 2130, 2141, 2265, 2373, 2454, 2455, 2488, 2493, 2573, 2767, 2814, 2897, 2956, 2958, 3041, 3123, 3136, 3224, 3244, 3248, 3304, 3343, 3539, 3573, 3588, 3922, 3923, 3935, 4030, 4097, 4119, 4142, 4183, 4252, 4415, 4583, 4588, 4622, 4630, 4673, 4692, 4764, 4797, 5004, 5068, 5206, 5244, 5286, 5373, 5426, 5593, 5602, 5668, 5675, 5689, 5803, 5812, 5834, 5933, 6025, 6036]",7000,7200,94,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,38.297872340425535,0.704141894976298,0.4823348694316436,0.47578947368421054,0.37275655775425676,82.97872340425532,0.36541255315144855,0.7367088607594936,0.6968421052631579,0.7127578304048892,62.27287743640568,0.6680432451398749,0.6210497772853063,0.6155814729783197,0.37275655775425676
