Model,Cluster index,Cluster count,Poison rate,Number of poisoned samples,Original dataset size,Poisoned dataset size,Clean Model Accuracy,"Poisoned Model, Clean Subpopulation accuracy (target)","Clean Model, Clean Subpopulation accuracy (subpop baseline)",Number of samples tested on poisoned model,"Poisoned Model, Clean Test Data accuracy (collateral)","Clean Model, Poison Data accuracy","Poisoned Model, Poison Data accuracy"
2,97,65,1,115,25000,25115,70.56,97.82608695652173,100,46,74.92,93.84615384615384,92.30769231
2,97,65,2,230,25000,25230,70.56,97.82608695652173,100,46,75.87,93.84615384615384,96.92307692307692
2,98,138,0.5,177,25000,25177,70.56,59.183673469387756,72.10884353741497,147,74.64,91.30434782608695,86.95652173913044
2,98,138,1,355,25000,25355,70.56,70.06802721088435,72.10884353741497,147,75.02,91.30434782608695,94.92753623188406
2,98,138,2,710,25000,25710,70.56,63.945578231292515,72.10884353741497,147,75.33,91.30434782608695,97.10144927536231
2,99,152,0.5,163,25000,25163,70.56,72.41379310344827,70.34482758620689,145,76.36,90.13157894736842,86.84210526315789
2,99,152,1,327,25000,25327,70.56,71.72413793103448,70.34482758620689,145,75.71,90.13157894736842,91.44736842105263
2,99,152,2,654,25000,25654,70.56,73.79310344827586,70.34482758620689,145,75.7,90.13157894736842,97.36842105263158
3,0,584,0.5,78,25000,25078,70.56,83.01886792452831,84.90566037735849,53,75.75,89.38356164383562,76.54109589041096
3,0,584,1,156,25000,25156,70.56,88.67924528301887,84.90566037735849,53,76.08,89.38356164383562,78.93835616438356
3,0,584,2,312,25000,25312,70.56,88.67924528301887,84.90566037735849,53,74.9,89.38356164383562,81.50684932
3,1,398,0.5,255,25000,25255,70.56,73.19587628865979,66.49484536082474,194,75.67,91.95979899497488,81.90954773869346
3,1,398,1,510,25000,25510,70.56,70.10309278350516,66.49484536082474,194,76.22,91.95979899497488,85.42713567839196
3,1,398,2,1020,25000,26020,70.56,70.10309278350516,66.49484536082474,194,73.76,91.95979899497488,92.46231155778895
3,2,60,0.5,122,25000,25122,70.56,88.11881188118812,93.06930693069307,101,74.86,90,86.66666666666667
3,2,60,1,244,25000,25244,70.56,89.10891089108911,93.06930693069307,101,74.36,90,96.66666666666667
3,2,60,2,488,25000,25488,70.56,88.11881188118812,93.06930693069307,101,75.22,90,100
3,3,115,0.5,111,25000,25111,70.56,83.33333333333333,96.15384615384616,78,72.86,92.17391304347827,84.34782608695652
3,3,115,1,222,25000,25222,70.56,89.74358974358974,96.15384615384616,78,74.35,92.17391304347827,90.43478260869566
3,3,115,2,444,25000,25444,70.56,94.87179487179488,96.15384615384616,78,70.85,92.17391304347827,95.65217391304348
3,4,236,0.5,54,25000,25054,70.56,87.71929824561404,92.98245614035088,57,73.71,91.94915254237289,75.42372881355932
3,4,236,1,109,25000,25109,70.56,64.91228070175438,92.98245614035088,57,73.52,91.94915254237289,80.93220339
3,4,236,2,218,25000,25218,70.56,70.17543859649123,92.98245614035088,57,73.41,91.94915254237289,83.89830508474576
3,5,337,0.5,166,25000,25166,70.56,69.29824561403508,62.280701754385966,114,76.27,89.02077151335311,84.86646884272997
3,5,337,1,332,25000,25332,70.56,69.29824561403508,62.280701754385966,114,75.07,89.02077151335311,85.45994065281899
3,5,337,2,664,25000,25664,70.56,71.92982456,62.280701754385966,114,77.07,89.02077151335311,92.28486646884274
3,6,644,0.5,50,25000,25050,70.56,93.33333333333333,80,45,76.96,91.45962732919254,78.57142857142857
3,6,644,1,100,25000,25100,70.56,93.33333333333333,80,45,74.81,91.45962732919254,77.17391304347827
3,6,644,2,200,25000,25200,70.56,88.88888888888889,80,45,75.17,91.45962732919254,78.26086956521739
3,7,205,0.5,181,25000,25181,70.56,88.35616438356165,93.15068493150685,146,74.74,86.82926829268293,83.90243902439025
3,7,205,1,362,25000,25362,70.56,94.52054794520548,93.15068493150685,146,75.74,86.82926829268293,95.60975609756098
3,7,205,2,724,25000,25724,70.56,94.52054794520548,93.15068493150685,146,76.34,86.82926829268293,98.04878048780488
3,8,92,0.5,149,25000,25149,70.56,80.15873015873017,77.77777777777777,126,75.46,91.30434782608695,91.30434782608695
3,8,92,1,299,25000,25299,70.56,79.36507936507937,77.77777777777777,126,76.3,91.30434782608695,94.56521739130434
3,8,92,2,598,25000,25598,70.56,82.53968253968254,77.77777777777777,126,74.53,91.30434782608695,97.82608695652173
3,9,159,0.5,119,25000,25119,70.56,96.19047619047619,97.14285714285714,105,74.19,91.82389937106919,86.79245283018868
3,9,159,1,239,25000,25239,70.56,95.23809523809524,97.14285714285714,105,75.41,91.82389937106919,89.93710692
3,9,159,2,478,25000,25478,70.56,92.38095238095238,97.14285714285714,105,74.37,91.82389937106919,96.85534591194968
3,10,171,0.5,63,25000,25063,70.56,100,100,54,77.73,91.81286549707602,82.45614035087719
3,10,171,1,126,25000,25126,70.56,100,100,54,72.62,91.81286549707602,78.3625731
3,10,171,2,252,25000,25252,70.56,100,100,54,76.6,91.81286549707602,88.88888888888889
3,11,135,0.5,274,25000,25274,70.56,62.280701754385966,60.08771929824562,228,75.58,94.81481481481481,97.77777777777777
3,11,135,1,549,25000,25549,70.56,49.56140350877193,60.08771929824562,228,74.2,94.81481481481481,94.81481481481481
3,11,135,2,1098,25000,26098,70.56,57.89473684210526,60.08771929824562,228,74.19,94.81481481481481,100
3,12,444,0.5,95,25000,25095,70.56,91.17647058823529,88.23529411764706,68,75.8,92.56756756756756,79.95495495495496
3,12,444,1,191,25000,25191,70.56,91.17647058823529,88.23529411764706,68,75.69,92.56756756756756,79.50450450450451
3,12,444,2,382,25000,25382,70.56,86.76470588235294,88.23529411764706,68,74.27,92.56756756756756,84.68468468468468
3,13,189,0.5,83,25000,25083,70.56,79.72972972972973,85.13513513513513,74,75.03,91.53439153439153,82.01058201058201
3,13,189,1,166,25000,25166,70.56,83.78378378378379,85.13513513513513,74,74,91.53439153439153,83.5978836
3,13,189,2,332,25000,25332,70.56,79.72972972972973,85.13513513513513,74,73.41,91.53439153439153,87.3015873
3,14,420,0.5,67,25000,25067,70.56,94,94,50,73.73,91.66666666666667,78.33333333333333
3,14,420,1,134,25000,25134,70.56,94,94,50,73.22,91.66666666666667,80.95238095238095
3,14,420,2,268,25000,25268,70.56,96,94,50,76.29,91.66666666666667,85.95238095238095
3,15,738,0.5,69,25000,25069,70.56,83.72093023255815,93.02325581395348,43,75.42,90.78590785907859,78.72628726287263
3,15,738,1,138,25000,25138,70.56,83.72093023255815,93.02325581395348,43,74.72,90.78590785907859,78.72628726287263
3,15,738,2,276,25000,25276,70.56,74.41860465,93.02325581395348,43,76.35,90.78590785907859,80.35230352303523
3,16,141,0.5,78,25000,25078,70.56,96.42857142857143,98.80952380952381,84,75.86,89.36170212765957,83.68794326241135
3,16,141,1,157,25000,25157,70.56,92.85714285714286,98.80952380952381,84,74.05,89.36170212765957,80.14184397
3,16,141,2,314,25000,25314,70.56,98.80952380952381,98.80952380952381,84,73.32,89.36170212765957,88.65248226950355
3,17,255,0.5,67,25000,25067,70.56,98.33333333333333,100,60,75.02,91.76470588235294,78.82352941176471
3,17,255,1,135,25000,25135,70.56,100,100,60,72.97,91.76470588235294,78.82352941176471
3,17,255,2,270,25000,25270,70.56,100,100,60,74.1,91.76470588235294,87.45098039215686
3,18,393,0.5,173,25000,25173,70.56,59.71223021582734,58.273381294964025,139,74.06,89.56743002544529,77.86259541984732
3,18,393,1,346,25000,25346,70.56,66.90647482014388,58.273381294964025,139,75.42,89.56743002544529,84.73282442748092
3,18,393,2,692,25000,25692,70.56,55.39568345323741,58.273381294964025,139,74.2,89.56743002544529,90.07633587786259
3,19,92,0.5,262,25000,25262,70.56,50.23696682464455,48.81516587677725,211,75.84,86.95652173913044,94.56521739130434
3,19,92,1,524,25000,25524,70.56,49.76303317535545,48.81516587677725,211,73.64,86.95652173913044,97.82608695652173
3,19,92,2,1048,25000,26048,70.56,52.132701421800945,48.81516587677725,211,76.27,86.95652173913044,100
3,20,139,0.5,109,25000,25109,70.56,90.38461538461539,82.69230769,52,72.45,90.64748201438849,84.17266187
3,20,139,1,219,25000,25219,70.56,84.61538461538461,82.69230769,52,76.28,90.64748201438849,89.20863309352518
3,20,139,2,438,25000,25438,70.56,76.92307692307692,82.69230769,52,75.3,90.64748201438849,95.68345323741008
3,21,118,0.5,152,25000,25152,70.56,75.49019607843137,73.52941176470588,102,76.2,92.37288135593221,88.98305084745763
3,21,118,1,305,25000,25305,70.56,70.58823529411765,73.52941176470588,102,74.14,92.37288135593221,88.13559322033899
3,21,118,2,610,25000,25610,70.56,68.62745098039215,73.52941176470588,102,75.82,92.37288135593221,98.30508474576271
3,22,398,0.5,108,25000,25108,70.56,66.25,63.75,80,74.53,91.95979899497488,76.63316582914572
3,22,398,1,216,25000,25216,70.56,68.75,63.75,80,74.51,91.95979899497488,81.40703518
3,22,398,2,432,25000,25432,70.56,67.5,63.75,80,76.1,91.95979899497488,87.68844221105527
3,23,170,0.5,109,25000,25109,70.56,81.33333333333333,94.66666666666667,75,74.37,93.52941176470588,84.70588235294117
3,23,170,1,218,25000,25218,70.56,96,94.66666666666667,75,75.93,93.52941176470588,88.23529411764706
3,23,170,2,436,25000,25436,70.56,88,94.66666666666667,75,73.94,93.52941176470588,94.11764705882354
3,24,109,0.5,43,25000,25043,70.56,100,100,38,74.71,88.07339449541284,77.06422018348624
3,24,109,1,86,25000,25086,70.56,100,100,38,75.35,88.07339449541284,86.23853211009174
3,24,109,2,172,25000,25172,70.56,100,100,38,76.11,88.07339449541284,94.49541284
3,25,178,0.5,51,25000,25051,70.56,100,100,53,74,90.4494382,76.96629213483146
3,25,178,1,102,25000,25102,70.56,98.11320754716981,100,53,74.8,90.4494382,87.07865168539325
3,25,178,2,204,25000,25204,70.56,100,100,53,74.75,90.4494382,85.39325843
3,26,516,0.5,91,25000,25091,70.56,91.91919191919192,94.94949494949495,99,71.67,90.11627906976744,73.83720930232558
3,26,516,1,182,25000,25182,70.56,88.88888888888889,94.94949494949495,99,76.44,90.11627906976744,83.13953488372093
3,26,516,2,364,25000,25364,70.56,84.84848484848484,94.94949494949495,99,73.13,90.11627906976744,79.84496124031008
3,27,196,0.5,123,25000,25123,70.56,93.75,99.10714285714286,112,73.49,89.28571428571429,80.61224489795919
3,27,196,1,246,25000,25246,70.56,97.32142857142857,99.10714285714286,112,75.99,89.28571428571429,86.22448979591837
3,27,196,2,492,25000,25492,70.56,96.42857142857143,99.10714285714286,112,74.52,89.28571428571429,94.89795918367346
3,28,61,0.5,217,25000,25217,70.56,88.59060402684564,86.57718120805369,149,73.43,93.44262295081967,98.36065573770492
3,28,61,1,434,25000,25434,70.56,90.60402684563758,86.57718120805369,149,74.67,93.44262295081967,100
3,28,61,2,868,25000,25868,70.56,81.87919463087249,86.57718120805369,149,73.32,93.44262295081967,100
3,29,78,0.5,245,25000,25245,70.56,61.666666666666664,49.44444444444444,180,74,91.02564102564102,94.87179487179488
3,29,78,1,491,25000,25491,70.56,53.333333333333336,49.44444444444444,180,74.68,91.02564102564102,98.71794871794872
3,29,78,2,982,25000,25982,70.56,53.333333333333336,49.44444444444444,180,73.96,91.02564102564102,97.43589743589743
3,30,29,0.5,342,25000,25342,70.56,52.851711026615966,50.19011406844106,263,74.91,93.10344827586206,100
3,30,29,1,684,25000,25684,70.56,52.09125475285171,50.19011406844106,263,74.25,93.10344827586206,100
3,30,29,2,1368,25000,26368,70.56,53.23193916,50.19011406844106,263,74.16,93.10344827586206,100
3,31,453,0.5,98,25000,25098,70.56,78.04878048780488,86.58536585365853,82,74.98,90.28697571743929,75.05518764
3,31,453,1,196,25000,25196,70.56,76.82926829268293,86.58536585365853,82,74.48,90.28697571743929,79.47019867549669
3,31,453,2,392,25000,25392,70.56,81.70731707317073,86.58536585365853,82,74.14,90.28697571743929,82.78145695364239
3,32,612,0.5,31,25000,25031,70.56,86.36363636363636,95.45454545454545,22,71.2,88.72549019607843,69.11764705882354
3,32,612,1,62,25000,25062,70.56,95.45454545454545,95.45454545454545,22,75.87,88.72549019607843,74.67320261437908
3,32,612,2,124,25000,25124,70.56,90.90909091,95.45454545454545,22,76.6,88.72549019607843,78.43137254901961
3,33,347,0.5,103,25000,25103,70.56,76.54320987654322,72.83950617,81,75.1,87.60806916426513,79.25072046
3,33,347,1,207,25000,25207,70.56,77.77777777777777,72.83950617,81,75.43,87.60806916426513,84.72622478386167
3,33,347,2,414,25000,25414,70.56,72.83950617,72.83950617,81,76.06,87.60806916426513,89.04899135446686
3,34,615,0.5,88,25000,25088,70.56,55.73770491803279,55.73770491803279,61,74.66,91.05691057,76.09756097560975
3,34,615,1,176,25000,25176,70.56,54.09836065573771,55.73770491803279,61,74.94,91.05691057,78.21138211382114
3,34,615,2,352,25000,25352,70.56,60.65573770491803,55.73770491803279,61,74.03,91.05691057,82.11382113821138
3,35,677,0.5,86,25000,25086,70.56,94.44444444444444,93.05555555555556,72,75.16,93.50073855243723,79.46824225
3,35,677,1,172,25000,25172,70.56,95.83333333333333,93.05555555555556,72,74.57,93.50073855243723,78.43426883308715
3,35,677,2,344,25000,25344,70.56,93.05555555555556,93.05555555555556,72,76.18,93.50073855243723,82.12703101920236
3,36,339,0.5,53,25000,25053,70.56,97.56097561,100,41,75.02,90.56047197640117,77.58112094
3,36,339,1,107,25000,25107,70.56,100,100,41,76.38,90.56047197640117,79.05604719764011
3,36,339,2,214,25000,25214,70.56,100,100,41,76.37,90.56047197640117,84.66076696165192
3,37,128,0.5,165,25000,25165,70.56,85.27607362,85.88957055214723,163,74.05,92.96875,87.5
3,37,128,1,331,25000,25331,70.56,86.50306748466258,85.88957055214723,163,76.07,92.96875,94.53125
3,37,128,2,662,25000,25662,70.56,83.43558282208589,85.88957055214723,163,74.8,92.96875,98.4375
3,38,187,0.5,95,25000,25095,70.56,85.52631578947368,82.89473684210526,76,73.89,93.58288770053476,81.81818181818181
3,38,187,1,191,25000,25191,70.56,71.05263157894737,82.89473684210526,76,75.46,93.58288770053476,89.83957219251337
3,38,187,2,382,25000,25382,70.56,80.26315789473684,82.89473684210526,76,73.91,93.58288770053476,89.83957219251337
3,39,38,0.5,187,25000,25187,70.56,62.06896551724138,38.62068965517241,145,76.63,86.84210526315789,97.36842105263158
3,39,38,1,375,25000,25375,70.56,55.172413793103445,38.62068965517241,145,75.03,86.84210526315789,97.36842105263158
3,39,38,2,750,25000,25750,70.56,57.241379310344826,38.62068965517241,145,76.22,86.84210526315789,100
3,40,175,0.5,68,25000,25068,70.56,87.3015873,85.71428571428571,63,77.22,92.57142857142857,81.14285714285714
3,40,175,1,137,25000,25137,70.56,80.95238095238095,85.71428571428571,63,74.25,92.57142857142857,84.57142857142857
3,40,175,2,274,25000,25274,70.56,92.06349206349206,85.71428571428571,63,74.54,92.57142857142857,89.14285714285714
3,41,344,0.5,122,25000,25122,70.56,96.42857142857143,97.61904761904762,84,73.19,90.69767441860465,81.10465116
3,41,344,1,245,25000,25245,70.56,98.80952380952381,97.61904761904762,84,74.29,90.69767441860465,85.17441860465117
3,41,344,2,490,25000,25490,70.56,96.42857142857143,97.61904761904762,84,74.19,90.69767441860465,87.5
3,42,580,0.5,57,25000,25057,70.56,89.47368421052632,97.36842105263158,38,73.39,90.86206896551724,76.72413793103448
3,42,580,1,114,25000,25114,70.56,97.36842105263158,97.36842105263158,38,73.12,90.86206896551724,77.58620689655173
3,42,580,2,228,25000,25228,70.56,97.36842105263158,97.36842105263158,38,71.66,90.86206896551724,79.65517241379311
3,43,373,0.5,116,25000,25116,70.56,53.26086956521739,68.47826086956522,92,71.13,89.27613941018767,73.45844504021447
3,43,373,1,232,25000,25232,70.56,63.04347826086956,68.47826086956522,92,74.54,89.27613941018767,81.76943699731903
3,43,373,2,464,25000,25464,70.56,60.869565217391305,68.47826086956522,92,74.52,89.27613941018767,87.13136729
3,44,270,0.5,114,25000,25114,70.56,83.19327731092437,80.67226890756302,119,76.01,88.88888888888889,73.70370370370371
3,44,270,1,228,25000,25228,70.56,83.19327731092437,80.67226890756302,119,74.61,88.88888888888889,86.29629629629629
3,44,270,2,456,25000,25456,70.56,78.15126050420169,80.67226890756302,119,74.89,88.88888888888889,85.55555555555556
3,45,26,0.5,130,25000,25130,70.56,59.66386554621849,63.02521008403362,119,74.09,92.30769231,100
3,45,26,1,260,25000,25260,70.56,59.66386554621849,63.02521008403362,119,73.96,92.30769231,96.15384615384616
3,45,26,2,520,25000,25520,70.56,65.54621848739495,63.02521008403362,119,74.77,92.30769231,100
3,46,466,0.5,65,25000,25065,70.56,97.87234042553192,100,47,75.33,89.69957081545064,75.53648068669528
3,46,466,1,130,25000,25130,70.56,93.61702127659575,100,47,76.55,89.69957081545064,78.75536480686695
3,46,466,2,260,25000,25260,70.56,97.87234042553192,100,47,76.05,89.69957081545064,81.97424892703863
3,47,158,0.5,36,25000,25036,70.56,94.87179487179488,94.87179487179488,39,74.49,95.56962025316456,79.74683544303798
3,47,158,1,72,25000,25072,70.56,92.30769231,94.87179487179488,39,74.59,95.56962025316456,82.27848101265823
3,47,158,2,144,25000,25144,70.56,92.30769231,94.87179487179488,39,75.3,95.56962025316456,86.07594936708861
3,48,64,0.5,49,25000,25049,70.56,86.66666666666667,83.33333333333333,30,74.96,96.875,85.9375
3,48,64,1,99,25000,25099,70.56,53.333333333333336,83.33333333333333,30,75.96,96.875,87.5
3,48,64,2,198,25000,25198,70.56,70,83.33333333333333,30,74.28,96.875,98.4375
3,49,190,0.5,97,25000,25097,70.56,97.67441860465117,98.83720930232558,86,72.13,90,80
3,49,190,1,195,25000,25195,70.56,97.67441860465117,98.83720930232558,86,72.18,90,84.73684210526316
3,49,190,2,390,25000,25390,70.56,96.51162790697674,98.83720930232558,86,75.37,90,91.57894736842105
3,50,234,0.5,184,25000,25184,70.56,52.27272727272727,59.84848484848485,132,74.05,88.46153846153847,84.61538461538461
3,50,234,1,369,25000,25369,70.56,53.78787878787879,59.84848484848485,132,75.02,88.46153846153847,93.16239316239316
3,50,234,2,738,25000,25738,70.56,67.42424242424242,59.84848484848485,132,74.41,88.46153846153847,97.00854700854701
3,51,72,0.5,292,25000,25292,70.56,52.71966527196653,45.60669456066945,239,74.17,90.27777777777777,97.22222222222223
3,51,72,1,584,25000,25584,70.56,52.71966527196653,45.60669456066945,239,74.82,90.27777777777777,100
3,51,72,2,1168,25000,26168,70.56,55.64853556485355,45.60669456066945,239,73.03,90.27777777777777,100
3,52,94,0.5,107,25000,25107,70.56,100,100,88,74.5,89.36170212765957,88.29787234042553
3,52,94,1,214,25000,25214,70.56,98.86363636363636,100,88,74.3,89.36170212765957,94.68085106382979
3,52,94,2,428,25000,25428,70.56,100,100,88,75.1,89.36170212765957,96.80851063829788
3,53,215,0.5,57,25000,25057,70.56,100,97.72727272727273,44,73.52,90.69767441860465,74.88372093023256
3,53,215,1,115,25000,25115,70.56,93.18181818181819,97.72727272727273,44,75.15,90.69767441860465,80
3,53,215,2,230,25000,25230,70.56,97.72727272727273,97.72727272727273,44,74.79,90.69767441860465,84.18604651162791
3,54,108,0.5,25,25000,25025,70.56,96.42857142857143,100,28,65.21,89.81481481481481,70.37037037037037
3,54,108,1,51,25000,25051,70.56,100,100,28,73.94,89.81481481481481,79.62962962962963
3,54,108,2,102,25000,25102,70.56,100,100,28,75.66,89.81481481481481,86.11111111111111
3,55,182,0.5,203,25000,25203,70.56,82.58426966292134,78.08988764044943,178,75.05,92.30769231,90.65934065934066
3,55,182,1,406,25000,25406,70.56,77.52808988764045,78.08988764044943,178,75.21,92.30769231,93.95604395604396
3,55,182,2,812,25000,25812,70.56,76.96629213483146,78.08988764044943,178,74.9,92.30769231,97.25274725274726
3,56,213,0.5,102,25000,25102,70.56,83.75,93.75,80,75.68,90.61032863849765,77.93427230046949
3,56,213,1,205,25000,25205,70.56,95,93.75,80,76.52,90.61032863849765,90.14084507042253
3,56,213,2,410,25000,25410,70.56,81.25,93.75,80,74.19,90.61032863849765,91.54929577464789
3,57,644,0.5,247,25000,25247,70.56,78.85462555,80.17621145,227,75.48,92.23602484,81.52173913043478
3,57,644,1,495,25000,25495,70.56,71.36563876651982,80.17621145,227,73.9,92.23602484,84.93788819875776
3,57,644,2,990,25000,25990,70.56,73.56828194,80.17621145,227,74.84,92.23602484,88.97515528
3,58,139,0.5,67,25000,25067,70.56,95.08196721311475,95.08196721311475,61,74.23,87.05035971223022,82.01438848920863
3,58,139,1,134,25000,25134,70.56,93.44262295081967,95.08196721311475,61,75.49,87.05035971223022,87.76978417266187
3,58,139,2,268,25000,25268,70.56,93.44262295081967,95.08196721311475,61,73.96,87.05035971223022,91.36690647482014
3,59,80,0.5,86,25000,25086,70.56,93.93939393939394,100,66,74.87,86.25,85
3,59,80,1,173,25000,25173,70.56,98.48484848484848,100,66,76.08,86.25,91.25
3,59,80,2,346,25000,25346,70.56,100,100,66,74.13,86.25,100
3,60,129,0.5,328,25000,25328,70.56,68.82129278,63.87832699619772,263,74.58,93.02325581395348,95.34883720930233
3,60,129,1,656,25000,25656,70.56,68.82129278,63.87832699619772,263,75.88,93.02325581395348,98.44961240310077
3,60,129,2,1312,25000,26312,70.56,66.15969582,63.87832699619772,263,74.81,93.02325581395348,100
3,61,311,0.5,104,25000,25104,70.56,77.01149425287356,72.41379310344827,87,74.81,89.06752411575563,75.24115756
3,61,311,1,209,25000,25209,70.56,78.16091954022988,72.41379310344827,87,74.71,89.06752411575563,82.95819935691318
3,61,311,2,418,25000,25418,70.56,65.51724137931035,72.41379310344827,87,73.63,89.06752411575563,83.92282958199357
3,62,227,0.5,85,25000,25085,70.56,85.18518518518519,79.62962962962963,54,75.36,90.74889868,77.97356828193833
3,62,227,1,170,25000,25170,70.56,87.03703703703704,79.62962962962963,54,75.22,90.74889868,87.22466960352423
3,62,227,2,340,25000,25340,70.56,75.92592592592592,79.62962962962963,54,72.94,90.74889868,85.90308370044053
3,63,127,0.5,94,25000,25094,70.56,80.26315789473684,86.84210526315789,76,76.1,92.91338582677166,76.37795275590551
3,63,127,1,188,25000,25188,70.56,82.89473684210526,86.84210526315789,76,75.41,92.91338582677166,91.33858267716535
3,63,127,2,376,25000,25376,70.56,89.47368421052632,86.84210526315789,76,76.87,92.91338582677166,94.48818897637796
3,64,138,0.5,202,25000,25202,70.56,59.166666666666664,56.666666666666664,120,74.82,89.85507246376811,86.95652173913044
3,64,138,1,405,25000,25405,70.56,60.833333333333336,56.666666666666664,120,75.23,89.85507246376811,94.92753623188406
3,64,138,2,810,25000,25810,70.56,61.666666666666664,56.666666666666664,120,75.99,89.85507246376811,99.27536231884058
3,65,90,0.5,160,25000,25160,70.56,55.70469798657718,59.73154362416108,149,75.08,94.44444444444444,93.33333333333333
3,65,90,1,320,25000,25320,70.56,58.38926174496644,59.73154362416108,149,73.14,94.44444444444444,96.66666666666667
3,65,90,2,640,25000,25640,70.56,55.70469798657718,59.73154362416108,149,74.42,94.44444444444444,98.88888888888889
3,66,123,0.5,44,25000,25044,70.56,70,86.66666666666667,30,75.84,88.61788618,74.79674796747967
3,66,123,1,89,25000,25089,70.56,83.33333333333333,86.66666666666667,30,72.36,88.61788618,86.17886178861788
3,66,123,2,178,25000,25178,70.56,93.33333333333333,86.66666666666667,30,75.49,88.61788618,88.61788618
3,67,65,0.5,99,25000,25099,70.56,96,97.33333333333333,75,74.73,96.92307692307692,92.30769231
3,67,65,1,198,25000,25198,70.56,97.33333333333333,97.33333333333333,75,74.75,96.92307692307692,98.46153846153847
3,67,65,2,396,25000,25396,70.56,97.33333333333333,97.33333333333333,75,72.44,96.92307692307692,100
3,68,252,0.5,310,25000,25310,70.56,52.11864406779661,57.20338983050848,236,75.27,91.66666666666667,86.9047619
3,68,252,1,621,25000,25621,70.56,59.32203389830509,57.20338983050848,236,74.07,91.66666666666667,92.06349206349206
3,68,252,2,1242,25000,26242,70.56,58.47457627118644,57.20338983050848,236,74.77,91.66666666666667,98.41269841269842
3,69,276,0.5,90,25000,25090,70.56,65.27777777777777,76.38888888888889,72,73.36,91.30434782608695,77.53623188405797
3,69,276,1,180,25000,25180,70.56,68.05555555555556,76.38888888888889,72,72.43,91.30434782608695,81.88405797
3,69,276,2,360,25000,25360,70.56,72.22222222222223,76.38888888888889,72,74.61,91.30434782608695,88.04347826086956
3,70,148,0.5,199,25000,25199,70.56,74.44444444444444,80.55555555555556,180,74.36,89.86486486486487,89.86486486486487
3,70,148,1,398,25000,25398,70.56,87.22222222222223,80.55555555555556,180,74.63,89.86486486486487,95.94594594594595
3,70,148,2,796,25000,25796,70.56,82.77777777777777,80.55555555555556,180,75.22,89.86486486486487,99.32432432432432
3,71,263,0.5,18,25000,25018,70.56,87.5,87.5,16,73.62,92.39543726235742,75.2851711
3,71,263,1,36,25000,25036,70.56,100,87.5,16,75.31,92.39543726235742,75.66539923954373
3,71,263,2,72,25000,25072,70.56,87.5,87.5,16,75.75,92.39543726235742,79.84790874524715
3,72,114,0.5,186,25000,25186,70.56,68.88888888888889,65.92592592592592,135,73.46,89.47368421052632,87.71929824561404
3,72,114,1,373,25000,25373,70.56,55.55555555555556,65.92592592592592,135,72.16,89.47368421052632,91.22807018
3,72,114,2,746,25000,25746,70.56,58.51851851851852,65.92592592592592,135,75.08,89.47368421052632,98.24561403508773
3,73,111,0.5,93,25000,25093,70.56,83.33333333333333,90,60,75.07,88.28828828828829,81.98198198198199
3,73,111,1,186,25000,25186,70.56,83.33333333333333,90,60,74.88,88.28828828828829,90.09009009009009
3,73,111,2,372,25000,25372,70.56,95,90,60,75.62,88.28828828828829,98.1981982
3,74,58,0.5,75,25000,25075,70.56,97.01492537313433,95.52238806,67,74.16,86.20689655172414,77.58620689655173
3,74,58,1,150,25000,25150,70.56,94.02985074626865,95.52238806,67,72.82,86.20689655172414,91.37931034482759
3,74,58,2,300,25000,25300,70.56,95.52238806,95.52238806,67,75.99,86.20689655172414,98.27586206896552
3,75,71,0.5,127,25000,25127,70.56,75,75,100,76.48,91.54929577464789,88.73239436619718
3,75,71,1,254,25000,25254,70.56,66,75,100,74.71,91.54929577464789,97.18309859
3,75,71,2,508,25000,25508,70.56,76,75,100,73.68,91.54929577464789,100
3,76,1009,0.5,163,25000,25163,70.56,78.62595419847328,81.67938931,131,75.36,91.17938553022795,77.70069375619426
3,76,1009,1,326,25000,25326,70.56,82.44274809160305,81.67938931,131,76.31,91.17938553022795,79.68285431119921
3,76,1009,2,652,25000,25652,70.56,80.15267176,81.67938931,131,76.22,91.17938553022795,85.23290386521309
3,77,321,0.5,102,25000,25102,70.56,61.702127659574465,71.27659574468085,94,73.89,87.85046728971963,77.57009345794393
3,77,321,1,204,25000,25204,70.56,65.95744680851064,71.27659574468085,94,72.26,87.85046728971963,80.68535825545172
3,77,321,2,408,25000,25408,70.56,69.14893617021276,71.27659574468085,94,74.35,87.85046728971963,84.73520249221184
3,78,99,0.5,126,25000,25126,70.56,84.69387755,91.83673469387755,98,75,92.92929292929293,91.91919191919192
3,78,99,1,253,25000,25253,70.56,90.81632653061224,91.83673469387755,98,76.01,92.92929292929293,97.97979797979798
3,78,99,2,506,25000,25506,70.56,89.79591836734694,91.83673469387755,98,75.35,92.92929292929293,96.96969696969697
3,79,67,0.5,299,25000,25299,70.56,57.333333333333336,44.44444444444444,225,74.66,91.04477611940298,97.01492537313433
3,79,67,1,598,25000,25598,70.56,52,44.44444444444444,225,76.15,91.04477611940298,100
3,79,67,2,1196,25000,26196,70.56,59.111111111111114,44.44444444444444,225,75.34,91.04477611940298,100
3,80,273,0.5,131,25000,25131,70.56,89.74358974358974,94.01709401709402,117,75.87,91.57509157509158,81.68498168498168
3,80,273,1,263,25000,25263,70.56,89.74358974358974,94.01709401709402,117,75.02,91.57509157509158,89.74358974358974
