Cluster index,Cluster count,Poison rate,Number of poisoned samples,Aux indices,Test indices,Original dataset size,Poisoned dataset size,Number of samples tested on poisoned model,Base silhouette,Clean Model Accuracy,Clean Model Loss,Clean Model Precision,Clean Model Recall,Clean Model F1,Target Model Accuracy,Target Model Loss,Target Model Precision,Target Model Recall,Target Model F1,Subpop Baseline Accuracy,Subpop Baseline Loss,Subpop Baseline Precision,Subpop Baseline Recall,Subpop Baseline F1,Collateral Model Accuracy,Collateral Model Loss,Collateral Model Precision,Collateral Model Recall,Collateral Model F1
56,103,0.5,51,"[2, 211, 237, 289, 347, 370, 413, 442, 665, 729, 858, 1053, 1063, 1086, 1087, 1203, 1278, 1346, 1428, 1541, 1653, 1716, 1738, 1753, 1800, 1865, 1911, 1938, 1968, 1988, 2170, 2254, 2264, 2316, 2452, 2514, 2525, 2667, 2763, 2814, 2858, 2899, 2912, 2962, 2995, 3072, 3109, 3126, 3482, 3543, 3554, 3557, 3561, 3604, 3639, 3720, 3750, 3870, 3873, 3916, 3987, 4002, 4220, 4440, 4457, 4472, 4504, 4634, 4707, 4800, 4965, 4998, 5086, 5220, 5431, 5456, 5467, 5476, 5560, 5569, 5663, 5669, 5838, 5922, 5925, 5929, 5998, 6155, 6175, 6284, 6326, 6429, 6455, 6492, 6495, 6532, 6546, 6571, 6599, 6605, 6639, 6846, 6940]","[25, 35, 98, 111, 130, 181, 242, 250, 321, 355, 403, 432, 436, 535, 603, 628, 634, 689, 696, 792, 896, 939, 1032, 1078, 1254, 1277, 1279, 1541, 1578, 1760, 1861, 1917, 2086, 2090, 2098, 2125, 2133, 2157, 2178, 2389, 2495, 2551, 2559, 2592, 2605, 2712, 2768, 2772, 2784, 2879, 3034, 3045, 3058, 3105, 3110, 3162, 3165, 3176, 3557, 3575, 3672, 3681, 3730, 3736, 3768, 3811, 3921, 3933, 4033, 4042, 4124, 4129, 4133, 4197, 4277, 4325, 4404, 4449, 4452, 4462, 4480, 4484, 4485, 4493, 4548, 4602, 4693, 4782, 4859, 4864, 4910, 4944, 5006, 5007, 5100, 5192, 5215, 5282, 5327, 5345, 5362, 5402, 5456, 5526, 5576, 5635, 5699, 5702, 5862, 5875, 5985]",7000,7051,111,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,58.55855856,0.681944057,0.292792793,0.5,0.369318182,86.48648649,0.423921362,0.859776169,0.865551839,0.861997513,47.17542121,0.729750114,0.573650886,0.505092198,0.369318182
56,103,1,103,"[2, 211, 237, 289, 347, 370, 413, 442, 665, 729, 858, 1053, 1063, 1086, 1087, 1203, 1278, 1346, 1428, 1541, 1653, 1716, 1738, 1753, 1800, 1865, 1911, 1938, 1968, 1988, 2170, 2254, 2264, 2316, 2452, 2514, 2525, 2667, 2763, 2814, 2858, 2899, 2912, 2962, 2995, 3072, 3109, 3126, 3482, 3543, 3554, 3557, 3561, 3604, 3639, 3720, 3750, 3870, 3873, 3916, 3987, 4002, 4220, 4440, 4457, 4472, 4504, 4634, 4707, 4800, 4965, 4998, 5086, 5220, 5431, 5456, 5467, 5476, 5560, 5569, 5663, 5669, 5838, 5922, 5925, 5929, 5998, 6155, 6175, 6284, 6326, 6429, 6455, 6492, 6495, 6532, 6546, 6571, 6599, 6605, 6639, 6846, 6940]","[25, 35, 98, 111, 130, 181, 242, 250, 321, 355, 403, 432, 436, 535, 603, 628, 634, 689, 696, 792, 896, 939, 1032, 1078, 1254, 1277, 1279, 1541, 1578, 1760, 1861, 1917, 2086, 2090, 2098, 2125, 2133, 2157, 2178, 2389, 2495, 2551, 2559, 2592, 2605, 2712, 2768, 2772, 2784, 2879, 3034, 3045, 3058, 3105, 3110, 3162, 3165, 3176, 3557, 3575, 3672, 3681, 3730, 3736, 3768, 3811, 3921, 3933, 4033, 4042, 4124, 4129, 4133, 4197, 4277, 4325, 4404, 4449, 4452, 4462, 4480, 4484, 4485, 4493, 4548, 4602, 4693, 4782, 4859, 4864, 4910, 4944, 5006, 5007, 5100, 5192, 5215, 5282, 5327, 5345, 5362, 5402, 5456, 5526, 5576, 5635, 5699, 5702, 5862, 5875, 5985]",7000,7103,111,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,63.06306306,0.675778762,0.667605634,0.659197324,0.62954823,86.48648649,0.392342232,0.859776169,0.865551839,0.861997513,63.44565576,0.66203498,0.643665959,0.621211666,0.62954823
56,103,2,206,"[2, 211, 237, 289, 347, 370, 413, 442, 665, 729, 858, 1053, 1063, 1086, 1087, 1203, 1278, 1346, 1428, 1541, 1653, 1716, 1738, 1753, 1800, 1865, 1911, 1938, 1968, 1988, 2170, 2254, 2264, 2316, 2452, 2514, 2525, 2667, 2763, 2814, 2858, 2899, 2912, 2962, 2995, 3072, 3109, 3126, 3482, 3543, 3554, 3557, 3561, 3604, 3639, 3720, 3750, 3870, 3873, 3916, 3987, 4002, 4220, 4440, 4457, 4472, 4504, 4634, 4707, 4800, 4965, 4998, 5086, 5220, 5431, 5456, 5467, 5476, 5560, 5569, 5663, 5669, 5838, 5922, 5925, 5929, 5998, 6155, 6175, 6284, 6326, 6429, 6455, 6492, 6495, 6532, 6546, 6571, 6599, 6605, 6639, 6846, 6940]","[25, 35, 98, 111, 130, 181, 242, 250, 321, 355, 403, 432, 436, 535, 603, 628, 634, 689, 696, 792, 896, 939, 1032, 1078, 1254, 1277, 1279, 1541, 1578, 1760, 1861, 1917, 2086, 2090, 2098, 2125, 2133, 2157, 2178, 2389, 2495, 2551, 2559, 2592, 2605, 2712, 2768, 2772, 2784, 2879, 3034, 3045, 3058, 3105, 3110, 3162, 3165, 3176, 3557, 3575, 3672, 3681, 3730, 3736, 3768, 3811, 3921, 3933, 4033, 4042, 4124, 4129, 4133, 4197, 4277, 4325, 4404, 4449, 4452, 4462, 4480, 4484, 4485, 4493, 4548, 4602, 4693, 4782, 4859, 4864, 4910, 4944, 5006, 5007, 5100, 5192, 5215, 5282, 5327, 5345, 5362, 5402, 5456, 5526, 5576, 5635, 5699, 5702, 5862, 5875, 5985]",7000,7206,111,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,52.25225225,0.74000527,0.370909091,0.452508361,0.374481659,86.48648649,0.408246197,0.859776169,0.865551839,0.861997513,44.20218038,0.790333452,0.391791045,0.47155032,0.374481659
57,72,0.5,36,"[14, 303, 381, 386, 547, 565, 612, 655, 826, 859, 1041, 1068, 1187, 1259, 1312, 1357, 1379, 1540, 1929, 1983, 2116, 2138, 2704, 2760, 2767, 2791, 2881, 3069, 3258, 3273, 3355, 3382, 3478, 3511, 3526, 3866, 4031, 4067, 4119, 4149, 4388, 4631, 4635, 4774, 4856, 4916, 5115, 5117, 5161, 5180, 5191, 5248, 5409, 5625, 5638, 5726, 5730, 5770, 5833, 5986, 6016, 6141, 6247, 6361, 6368, 6379, 6436, 6583, 6587, 6724, 6801, 6907]","[67, 69, 257, 327, 446, 448, 454, 459, 582, 759, 779, 898, 952, 1089, 1202, 1397, 1548, 1624, 1636, 1718, 1832, 1856, 1897, 2071, 2209, 2293, 2320, 2329, 2449, 2464, 2530, 2714, 2765, 2860, 2972, 2992, 3054, 3226, 3546, 3619, 3638, 3773, 3776, 3962, 4025, 4037, 4284, 4296, 4374, 4506, 4575, 4948, 4997, 5019, 5051, 5073, 5082, 5202, 5218, 5397, 5486, 5501, 5563, 5569, 5640, 5648, 5678, 5810, 5885, 5900]",7000,7036,70,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,42.85714286,0.699514826,0.512195122,0.710144928,0.319727891,98.57142857,0.095034083,0.492857143,0.5,0.496402878,37.16551041,0.74376861,0.359195176,0.386453389,0.319727891
57,72,1,72,"[14, 303, 381, 386, 547, 565, 612, 655, 826, 859, 1041, 1068, 1187, 1259, 1312, 1357, 1379, 1540, 1929, 1983, 2116, 2138, 2704, 2760, 2767, 2791, 2881, 3069, 3258, 3273, 3355, 3382, 3478, 3511, 3526, 3866, 4031, 4067, 4119, 4149, 4388, 4631, 4635, 4774, 4856, 4916, 5115, 5117, 5161, 5180, 5191, 5248, 5409, 5625, 5638, 5726, 5730, 5770, 5833, 5986, 6016, 6141, 6247, 6361, 6368, 6379, 6436, 6583, 6587, 6724, 6801, 6907]","[67, 69, 257, 327, 446, 448, 454, 459, 582, 759, 779, 898, 952, 1089, 1202, 1397, 1548, 1624, 1636, 1718, 1832, 1856, 1897, 2071, 2209, 2293, 2320, 2329, 2449, 2464, 2530, 2714, 2765, 2860, 2972, 2992, 3054, 3226, 3546, 3619, 3638, 3773, 3776, 3962, 4025, 4037, 4284, 4296, 4374, 4506, 4575, 4948, 4997, 5019, 5051, 5073, 5082, 5202, 5218, 5397, 5486, 5501, 5563, 5569, 5640, 5648, 5678, 5810, 5885, 5900]",7000,7072,70,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,27.14285714,0.729058464,0.475,0.137681159,0.213483146,98.57142857,0.136242077,0.492857143,0.5,0.496402878,52.94020482,0.69163665,0.516727818,0.512972407,0.213483146
57,72,2,144,"[14, 303, 381, 386, 547, 565, 612, 655, 826, 859, 1041, 1068, 1187, 1259, 1312, 1357, 1379, 1540, 1929, 1983, 2116, 2138, 2704, 2760, 2767, 2791, 2881, 3069, 3258, 3273, 3355, 3382, 3478, 3511, 3526, 3866, 4031, 4067, 4119, 4149, 4388, 4631, 4635, 4774, 4856, 4916, 5115, 5117, 5161, 5180, 5191, 5248, 5409, 5625, 5638, 5726, 5730, 5770, 5833, 5986, 6016, 6141, 6247, 6361, 6368, 6379, 6436, 6583, 6587, 6724, 6801, 6907]","[67, 69, 257, 327, 446, 448, 454, 459, 582, 759, 779, 898, 952, 1089, 1202, 1397, 1548, 1624, 1636, 1718, 1832, 1856, 1897, 2071, 2209, 2293, 2320, 2329, 2449, 2464, 2530, 2714, 2765, 2860, 2972, 2992, 3054, 3226, 3546, 3619, 3638, 3773, 3776, 3962, 4025, 4037, 4284, 4296, 4374, 4506, 4575, 4948, 4997, 5019, 5051, 5073, 5082, 5202, 5218, 5397, 5486, 5501, 5563, 5569, 5640, 5648, 5678, 5810, 5885, 5900]",7000,7144,70,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,7.142857143,0.830802004,0.507575758,0.528985507,0.069719894,98.57142857,0.118162046,0.492857143,0.5,0.496402878,54.95540139,0.680987249,0.558596945,0.52254062,0.069719894
58,69,0.5,34,"[16, 351, 463, 479, 489, 639, 743, 766, 1005, 1072, 1303, 1316, 1557, 1636, 1803, 1862, 2190, 2210, 2247, 2361, 2398, 2715, 2716, 2733, 2811, 3128, 3135, 3172, 3197, 3199, 3275, 3650, 3881, 4170, 4180, 4204, 4331, 4358, 4646, 4654, 4690, 4733, 4735, 5069, 5126, 5269, 5414, 5459, 5555, 5593, 5596, 5714, 5753, 5797, 5855, 5928, 5933, 5984, 5997, 6050, 6123, 6292, 6488, 6663, 6755, 6780, 6885, 6969, 6991]","[19, 99, 227, 285, 311, 329, 539, 618, 678, 705, 1535, 1754, 1770, 2058, 2121, 2190, 2353, 2366, 2481, 2986, 3025, 3100, 3223, 3243, 3314, 3324, 3340, 3360, 3479, 3542, 3543, 3611, 3640, 3673, 3793, 3823, 3870, 3930, 4005, 4046, 4091, 4105, 4138, 4466, 4482, 4795, 4856, 4905, 5012, 5041, 5127, 5150, 5291, 5464, 5490, 5756, 5848]",7000,7034,57,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,61.40350877,0.663909912,0.483993902,0.480555556,0.47923588,82.45614035,0.463716671,0.736170213,0.705555556,0.718379447,53.17145689,0.694104417,0.543987345,0.541079946,0.47923588
58,69,1,69,"[16, 351, 463, 479, 489, 639, 743, 766, 1005, 1072, 1303, 1316, 1557, 1636, 1803, 1862, 2190, 2210, 2247, 2361, 2398, 2715, 2716, 2733, 2811, 3128, 3135, 3172, 3197, 3199, 3275, 3650, 3881, 4170, 4180, 4204, 4331, 4358, 4646, 4654, 4690, 4733, 4735, 5069, 5126, 5269, 5414, 5459, 5555, 5593, 5596, 5714, 5753, 5797, 5855, 5928, 5933, 5984, 5997, 6050, 6123, 6292, 6488, 6663, 6755, 6780, 6885, 6969, 6991]","[19, 99, 227, 285, 311, 329, 539, 618, 678, 705, 1535, 1754, 1770, 2058, 2121, 2190, 2353, 2366, 2481, 2986, 3025, 3100, 3223, 3243, 3314, 3324, 3340, 3360, 3479, 3542, 3543, 3611, 3640, 3673, 3793, 3823, 3870, 3930, 4005, 4046, 4091, 4105, 4138, 4466, 4482, 4795, 4856, 4905, 5012, 5041, 5127, 5150, 5291, 5464, 5490, 5756, 5848]",7000,7069,57,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,78.94736842,0.619387239,0.394736842,0.5,0.441176471,82.45614035,0.48688513,0.736170213,0.705555556,0.718379447,50.42946812,0.696881728,0.589693332,0.532138991,0.441176471
58,69,2,138,"[16, 351, 463, 479, 489, 639, 743, 766, 1005, 1072, 1303, 1316, 1557, 1636, 1803, 1862, 2190, 2210, 2247, 2361, 2398, 2715, 2716, 2733, 2811, 3128, 3135, 3172, 3197, 3199, 3275, 3650, 3881, 4170, 4180, 4204, 4331, 4358, 4646, 4654, 4690, 4733, 4735, 5069, 5126, 5269, 5414, 5459, 5555, 5593, 5596, 5714, 5753, 5797, 5855, 5928, 5933, 5984, 5997, 6050, 6123, 6292, 6488, 6663, 6755, 6780, 6885, 6969, 6991]","[19, 99, 227, 285, 311, 329, 539, 618, 678, 705, 1535, 1754, 1770, 2058, 2121, 2190, 2353, 2366, 2481, 2986, 3025, 3100, 3223, 3243, 3314, 3324, 3340, 3360, 3479, 3542, 3543, 3611, 3640, 3673, 3793, 3823, 3870, 3930, 4005, 4046, 4091, 4105, 4138, 4466, 4482, 4795, 4856, 4905, 5012, 5041, 5127, 5150, 5291, 5464, 5490, 5756, 5848]",7000,7138,57,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,26.31578947,0.81399399,0.611111111,0.533333333,0.244318182,82.45614035,0.48227413,0.736170213,0.705555556,0.718379447,51.0736703,0.70657629,0.447232627,0.482425797,0.244318182
59,78,0.5,39,"[21, 141, 215, 323, 618, 736, 752, 917, 1123, 1136, 1322, 1437, 1616, 1655, 1665, 1755, 1877, 1888, 1897, 1931, 1971, 2023, 2145, 2204, 2279, 2344, 2347, 2498, 2552, 2670, 2769, 2948, 3169, 3185, 3299, 3316, 3327, 3498, 3731, 3783, 3947, 3969, 4050, 4181, 4228, 4362, 4452, 4475, 4489, 4667, 4701, 4713, 4756, 4760, 5026, 5084, 5120, 5421, 5729, 5831, 5881, 5902, 5968, 6053, 6127, 6132, 6138, 6232, 6276, 6329, 6434, 6556, 6675, 6749, 6831, 6851, 6927, 6945]","[91, 140, 168, 394, 533, 568, 785, 805, 914, 928, 999, 1044, 1160, 1227, 1259, 1324, 1450, 1475, 1551, 1904, 1975, 2087, 2109, 2350, 2787, 2791, 2817, 2922, 3147, 3221, 3257, 3321, 3361, 3423, 3444, 3502, 3597, 3636, 3663, 3966, 3968, 4045, 4066, 4178, 4232, 4384, 4395, 4416, 4456, 4470, 4641, 4715, 4749, 4759, 5076, 5209, 5350, 5389, 5404, 5552, 5742, 5884]",7000,7039,62,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,50,0.697136432,0.54021164,0.563333333,0.468914065,85.48387097,0.378065199,0.923728814,0.625,0.658715596,52.97324083,0.690174728,0.547513895,0.541953173,0.468914065
59,78,1,78,"[21, 141, 215, 323, 618, 736, 752, 917, 1123, 1136, 1322, 1437, 1616, 1655, 1665, 1755, 1877, 1888, 1897, 1931, 1971, 2023, 2145, 2204, 2279, 2344, 2347, 2498, 2552, 2670, 2769, 2948, 3169, 3185, 3299, 3316, 3327, 3498, 3731, 3783, 3947, 3969, 4050, 4181, 4228, 4362, 4452, 4475, 4489, 4667, 4701, 4713, 4756, 4760, 5026, 5084, 5120, 5421, 5729, 5831, 5881, 5902, 5968, 6053, 6127, 6132, 6138, 6232, 6276, 6329, 6434, 6556, 6675, 6749, 6831, 6851, 6927, 6945]","[91, 140, 168, 394, 533, 568, 785, 805, 914, 928, 999, 1044, 1160, 1227, 1259, 1324, 1450, 1475, 1551, 1904, 1975, 2087, 2109, 2350, 2787, 2791, 2817, 2922, 3147, 3221, 3257, 3321, 3361, 3423, 3444, 3502, 3597, 3636, 3663, 3966, 3968, 4045, 4066, 4178, 4232, 4384, 4395, 4416, 4456, 4470, 4641, 4715, 4749, 4759, 5076, 5209, 5350, 5389, 5404, 5552, 5742, 5884]",7000,7078,62,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,30.64516129,0.739563644,0.507130125,0.506666667,0.306271142,85.48387097,0.376409471,0.923728814,0.625,0.658715596,38.32177073,0.73698818,0.376741486,0.396833748,0.306271142
59,78,2,156,"[21, 141, 215, 323, 618, 736, 752, 917, 1123, 1136, 1322, 1437, 1616, 1655, 1665, 1755, 1877, 1888, 1897, 1931, 1971, 2023, 2145, 2204, 2279, 2344, 2347, 2498, 2552, 2670, 2769, 2948, 3169, 3185, 3299, 3316, 3327, 3498, 3731, 3783, 3947, 3969, 4050, 4181, 4228, 4362, 4452, 4475, 4489, 4667, 4701, 4713, 4756, 4760, 5026, 5084, 5120, 5421, 5729, 5831, 5881, 5902, 5968, 6053, 6127, 6132, 6138, 6232, 6276, 6329, 6434, 6556, 6675, 6749, 6831, 6851, 6927, 6945]","[91, 140, 168, 394, 533, 568, 785, 805, 914, 928, 999, 1044, 1160, 1227, 1259, 1324, 1450, 1475, 1551, 1904, 1975, 2087, 2109, 2350, 2787, 2791, 2817, 2922, 3147, 3221, 3257, 3321, 3361, 3423, 3444, 3502, 3597, 3636, 3663, 3966, 3968, 4045, 4066, 4178, 4232, 4384, 4395, 4416, 4456, 4470, 4641, 4715, 4749, 4759, 5076, 5209, 5350, 5389, 5404, 5552, 5742, 5884]",7000,7156,62,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,19.35483871,0.975998819,0.096774194,0.5,0.162162162,85.48387097,0.375678346,0.923728814,0.625,0.658715596,46.58077304,0.791521785,0.497430135,0.499942319,0.162162162
60,68,0.5,34,"[44, 69, 125, 308, 451, 472, 730, 805, 869, 919, 933, 1018, 1142, 1150, 1332, 1464, 1830, 1923, 1991, 2002, 2077, 2084, 2167, 2187, 2192, 2214, 2231, 2562, 2840, 2864, 3093, 3257, 3360, 3760, 3853, 4009, 4019, 4029, 4152, 4157, 4297, 4380, 4461, 4590, 4604, 4767, 4796, 4929, 4986, 5103, 5240, 5529, 5544, 5617, 5759, 5782, 5898, 5969, 6116, 6201, 6293, 6416, 6507, 6539, 6554, 6695, 6873, 6965]","[27, 75, 90, 271, 362, 413, 494, 511, 559, 646, 671, 688, 1054, 1233, 1242, 1275, 1400, 1470, 1604, 1707, 1765, 1789, 1829, 1869, 1965, 2439, 2460, 2511, 2571, 2697, 2771, 2805, 3075, 3181, 3231, 3241, 3285, 3305, 3456, 3486, 3790, 4527, 4534, 4606, 4701, 4946, 4960, 5003, 5062, 5103, 5343, 5482, 5531, 5724, 5744, 5759, 5774, 5841, 5843, 5844, 5864, 5997]",7000,7034,62,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,45.16129032,0.701038271,0.431623932,0.429824561,0.43027027,80.64516129,0.448933974,0.796052632,0.796052632,0.796052632,51.0571523,0.693878304,0.506602705,0.506542569,0.43027027
60,68,1,68,"[44, 69, 125, 308, 451, 472, 730, 805, 869, 919, 933, 1018, 1142, 1150, 1332, 1464, 1830, 1923, 1991, 2002, 2077, 2084, 2167, 2187, 2192, 2214, 2231, 2562, 2840, 2864, 3093, 3257, 3360, 3760, 3853, 4009, 4019, 4029, 4152, 4157, 4297, 4380, 4461, 4590, 4604, 4767, 4796, 4929, 4986, 5103, 5240, 5529, 5544, 5617, 5759, 5782, 5898, 5969, 6116, 6201, 6293, 6416, 6507, 6539, 6554, 6695, 6873, 6965]","[27, 75, 90, 271, 362, 413, 494, 511, 559, 646, 671, 688, 1054, 1233, 1242, 1275, 1400, 1470, 1604, 1707, 1765, 1789, 1829, 1869, 1965, 2439, 2460, 2511, 2571, 2697, 2771, 2805, 3075, 3181, 3231, 3241, 3285, 3305, 3456, 3486, 3790, 4527, 4534, 4606, 4701, 4946, 4960, 5003, 5062, 5103, 5343, 5482, 5531, 5724, 5744, 5759, 5774, 5841, 5843, 5844, 5864, 5997]",7000,7068,62,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,38.70967742,0.716476858,0.441666667,0.492324561,0.298809524,80.64516129,0.450457707,0.796052632,0.796052632,0.796052632,55.83085563,0.668722691,0.677987047,0.526581393,0.298809524
60,68,2,136,"[44, 69, 125, 308, 451, 472, 730, 805, 869, 919, 933, 1018, 1142, 1150, 1332, 1464, 1830, 1923, 1991, 2002, 2077, 2084, 2167, 2187, 2192, 2214, 2231, 2562, 2840, 2864, 3093, 3257, 3360, 3760, 3853, 4009, 4019, 4029, 4152, 4157, 4297, 4380, 4461, 4590, 4604, 4767, 4796, 4929, 4986, 5103, 5240, 5529, 5544, 5617, 5759, 5782, 5898, 5969, 6116, 6201, 6293, 6416, 6507, 6539, 6554, 6695, 6873, 6965]","[27, 75, 90, 271, 362, 413, 494, 511, 559, 646, 671, 688, 1054, 1233, 1242, 1275, 1400, 1470, 1604, 1707, 1765, 1789, 1829, 1869, 1965, 2439, 2460, 2511, 2571, 2697, 2771, 2805, 3075, 3181, 3231, 3241, 3285, 3305, 3456, 3486, 3790, 4527, 4534, 4606, 4701, 4946, 4960, 5003, 5062, 5103, 5343, 5482, 5531, 5724, 5744, 5759, 5774, 5841, 5843, 5844, 5864, 5997]",7000,7136,62,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,45.16129032,0.728595376,0.706896552,0.552631579,0.387921022,80.64516129,0.453671485,0.796052632,0.796052632,0.796052632,47.62140733,0.718275378,0.413976745,0.452745616,0.387921022
61,68,0.5,34,"[146, 189, 233, 238, 260, 291, 342, 698, 764, 801, 1073, 1124, 1161, 1267, 1410, 1472, 1480, 1495, 1808, 1900, 1986, 2091, 2181, 2292, 2379, 2483, 2641, 2703, 2766, 2866, 3431, 3476, 3689, 3701, 3780, 3893, 3991, 4135, 4448, 4519, 4579, 4584, 4802, 5004, 5051, 5273, 5403, 5486, 5507, 5599, 5637, 5774, 6120, 6168, 6365, 6413, 6424, 6564, 6570, 6595, 6598, 6604, 6616, 6636, 6668, 6731, 6810, 6877]","[1, 66, 109, 212, 219, 627, 956, 962, 1010, 1440, 1607, 1793, 1860, 1882, 2249, 2392, 2435, 2486, 2502, 2650, 2793, 2807, 3016, 3104, 3120, 3212, 3301, 3337, 3532, 3662, 3801, 4052, 4064, 4260, 4291, 4368, 4659, 4662, 5017, 5043, 5069, 5205, 5296, 5380, 5497, 5561, 5649, 5665, 5725, 5829, 5852, 5894, 5905, 6007, 6052]",7000,7034,55,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,60,0.682074904,0.499084249,0.499226006,0.495833333,80,0.473688319,0.8,0.708978328,0.730031236,61.16617113,0.667985355,0.616752516,0.598193035,0.495833333
61,68,1,68,"[146, 189, 233, 238, 260, 291, 342, 698, 764, 801, 1073, 1124, 1161, 1267, 1410, 1472, 1480, 1495, 1808, 1900, 1986, 2091, 2181, 2292, 2379, 2483, 2641, 2703, 2766, 2866, 3431, 3476, 3689, 3701, 3780, 3893, 3991, 4135, 4448, 4519, 4579, 4584, 4802, 5004, 5051, 5273, 5403, 5486, 5507, 5599, 5637, 5774, 6120, 6168, 6365, 6413, 6424, 6564, 6570, 6595, 6598, 6604, 6616, 6636, 6668, 6731, 6810, 6877]","[1, 66, 109, 212, 219, 627, 956, 962, 1010, 1440, 1607, 1793, 1860, 1882, 2249, 2392, 2435, 2486, 2502, 2650, 2793, 2807, 3016, 3104, 3120, 3212, 3301, 3337, 3532, 3662, 3801, 4052, 4064, 4260, 4291, 4368, 4659, 4662, 5017, 5043, 5069, 5205, 5296, 5380, 5497, 5561, 5649, 5665, 5725, 5829, 5852, 5894, 5905, 6007, 6052]",7000,7068,55,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,69.09090909,0.667286038,0.616666667,0.58126935,0.582775547,80,0.478078604,0.8,0.708978328,0.730031236,55.45094153,0.680887499,0.550163819,0.549017836,0.582775547
61,68,2,136,"[146, 189, 233, 238, 260, 291, 342, 698, 764, 801, 1073, 1124, 1161, 1267, 1410, 1472, 1480, 1495, 1808, 1900, 1986, 2091, 2181, 2292, 2379, 2483, 2641, 2703, 2766, 2866, 3431, 3476, 3689, 3701, 3780, 3893, 3991, 4135, 4448, 4519, 4579, 4584, 4802, 5004, 5051, 5273, 5403, 5486, 5507, 5599, 5637, 5774, 6120, 6168, 6365, 6413, 6424, 6564, 6570, 6595, 6598, 6604, 6616, 6636, 6668, 6731, 6810, 6877]","[1, 66, 109, 212, 219, 627, 956, 962, 1010, 1440, 1607, 1793, 1860, 1882, 2249, 2392, 2435, 2486, 2502, 2650, 2793, 2807, 3016, 3104, 3120, 3212, 3301, 3337, 3532, 3662, 3801, 4052, 4064, 4260, 4291, 4368, 4659, 4662, 5017, 5043, 5069, 5205, 5296, 5380, 5497, 5561, 5649, 5665, 5725, 5829, 5852, 5894, 5905, 6007, 6052]",7000,7136,55,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,60,0.662494659,0.531733746,0.531733746,0.531733746,80,0.486649722,0.8,0.708978328,0.730031236,38.94945491,0.73492883,0.382997265,0.384438705,0.531733746
62,87,0.5,43,"[19, 77, 420, 454, 546, 563, 797, 862, 928, 1071, 1107, 1183, 1192, 1287, 1305, 1413, 1423, 1645, 1723, 1794, 1842, 1870, 1934, 1982, 2071, 2107, 2201, 2283, 2294, 2385, 2397, 2403, 2407, 2451, 2457, 2770, 2781, 2821, 2892, 2897, 2946, 2990, 2999, 3236, 3371, 3453, 3472, 3642, 3664, 3672, 3721, 3771, 3786, 3867, 3908, 3918, 3998, 4012, 4043, 4110, 4211, 4347, 4433, 4531, 4848, 5104, 5113, 5142, 5143, 5207, 5283, 5308, 5351, 5857, 5858, 6005, 6129, 6245, 6249, 6291, 6418, 6662, 6732, 6809, 6811, 6833, 6944]","[78, 79, 121, 122, 134, 142, 178, 258, 349, 456, 670, 719, 831, 870, 1047, 1092, 1109, 1270, 1285, 1295, 1302, 1423, 1465, 1613, 1647, 1700, 1709, 1714, 1767, 1805, 1864, 2063, 2115, 2156, 2231, 2269, 2388, 2419, 2484, 2500, 2859, 2883, 2929, 2937, 2946, 2969, 2983, 3076, 3193, 3276, 3291, 3359, 3427, 3521, 3563, 3570, 3647, 3651, 3887, 3931, 3945, 3958, 3983, 4050, 4079, 4102, 4114, 4171, 4234, 4238, 4320, 4373, 4442, 4511, 4553, 4793, 4885, 4959, 4968, 5136, 5336, 5422, 5475, 5477, 5498, 5504, 5584, 5639, 5707, 5789, 5892, 5932, 5989, 6010]",7000,7043,94,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,41.4893617,0.712304175,0.481770833,0.481432361,0.414827391,68.08510638,0.563922425,0.646752015,0.664190981,0.649776453,36.10835811,0.743679149,0.349823481,0.354103959,0.414827391
