Model,Cluster index,Cluster count,Poison rate,Number of poisoned samples,Aux indices,Test indices,Original dataset size,Poisoned dataset size,Clean Model Accuracy,"Poisoned Model, Clean Subpopulation accuracy (target)","Clean Model, Clean Subpopulation accuracy (subpop baseline)",Number of samples tested on poisoned model,"Poisoned Model, Clean Test Data accuracy (collateral)","Clean Model, Poison Data accuracy","Poisoned Model, Poison Data accuracy"
5,90,244,1.0,244,"[   76    83    85   253   296   417   632   655   868   890  1136  1354
  1366  1409  1422  1571  1783  1797  1877  1890  1961  2300  2362  2372
  2424  2718  2802  2947  2986  3140  3260  3291  3454  3470  3475  3673
  3799  4078  4168  4198  4370  4478  4514  4556  4603  4761  4941  5116
  5142  5201  5209  5503  5526  5611  5750  5953  6002  6050  6158  6176
  6193  6230  6310  6319  6379  6410  6523  6549  6631  6873  6929  6982
  7022  7023  7039  7043  7227  7242  7270  7353  7754  7832  7990  8015
  8058  8289  8605  8845  9118  9124  9175  9178  9188  9226  9227  9235
  9353  9357  9372  9427  9537  9561  9590  9730  9793  9874  9880  9907
  9937 10084 10118 10266 10370 10456 10566 10570 10607 10671 10713 10755
 10772 11027 11032 11034 11195 11544 11697 11748 11903 11962 11994 12073
 12081 12262 12520 12579 12745 12774 12785 12844 12935 13009 13010 13169
 13193 13310 13380 13471 13759 13871 13985 14114 14205 14369 14494 14572
 14783 14800 14815 14885 14913 15247 15277 15363 15454 15712 15750 15912
 16084 16185 16218 16241 16403 16449 16459 16521 16551 16939 17058 17548
 17778 17798 17856 18453 18664 18697 18850 18959 19142 19160 19452 19542
 19589 20122 20135 20158 20264 20371 20388 20409 20413 20469 20483 20533
 20633 20656 21205 21249 21327 21337 21346 21355 21540 21818 21839 21996
 22254 22256 22337 22344 22520 22651 22759 22802 23037 23039 23066 23082
 23085 23191 23195 23328 23819 23858 23917 24068 24134 24230 24366 24515
 24711 24873 24935 24954]","[ 233  337  368  469  480  600  703  939 1002 1075 1113 1139 1159 1200
 1279 1284 1459 1556 1687 1693 1943 2155 2398 2471 2495 2521 2604 2725
 2935 2941 2992 2994 2996 3109 3123 3140 3350 3357 3552 3643 3686 3858
 4020 4095 4486 4539 4568 4735 4742 4815 4881 5198 5257 5342 5648 5662
 5688 5793 5896 6067 6070 6155 6343 6402 6412 6414 6433 6569 6718 6725
 6737 7185 7303 7503 7542 7682 7706 7707 7860 7922 7949 8011 8101 8133
 8222 8325 8470 8717 8725 8732 8760 9018 9054 9114 9133 9158 9203 9239
 9288 9370 9440 9472 9508 9669 9725 9810 9908 9948]",25000,25244,80.21,89.81481481481481,73.14814814814815,108,79.91,86.88524590163935,46.721311475409834
5,90,244,2.0,488,"[   76    83    85   253   296   417   632   655   868   890  1136  1354
  1366  1409  1422  1571  1783  1797  1877  1890  1961  2300  2362  2372
  2424  2718  2802  2947  2986  3140  3260  3291  3454  3470  3475  3673
  3799  4078  4168  4198  4370  4478  4514  4556  4603  4761  4941  5116
  5142  5201  5209  5503  5526  5611  5750  5953  6002  6050  6158  6176
  6193  6230  6310  6319  6379  6410  6523  6549  6631  6873  6929  6982
  7022  7023  7039  7043  7227  7242  7270  7353  7754  7832  7990  8015
  8058  8289  8605  8845  9118  9124  9175  9178  9188  9226  9227  9235
  9353  9357  9372  9427  9537  9561  9590  9730  9793  9874  9880  9907
  9937 10084 10118 10266 10370 10456 10566 10570 10607 10671 10713 10755
 10772 11027 11032 11034 11195 11544 11697 11748 11903 11962 11994 12073
 12081 12262 12520 12579 12745 12774 12785 12844 12935 13009 13010 13169
 13193 13310 13380 13471 13759 13871 13985 14114 14205 14369 14494 14572
 14783 14800 14815 14885 14913 15247 15277 15363 15454 15712 15750 15912
 16084 16185 16218 16241 16403 16449 16459 16521 16551 16939 17058 17548
 17778 17798 17856 18453 18664 18697 18850 18959 19142 19160 19452 19542
 19589 20122 20135 20158 20264 20371 20388 20409 20413 20469 20483 20533
 20633 20656 21205 21249 21327 21337 21346 21355 21540 21818 21839 21996
 22254 22256 22337 22344 22520 22651 22759 22802 23037 23039 23066 23082
 23085 23191 23195 23328 23819 23858 23917 24068 24134 24230 24366 24515
 24711 24873 24935 24954]","[ 233  337  368  469  480  600  703  939 1002 1075 1113 1139 1159 1200
 1279 1284 1459 1556 1687 1693 1943 2155 2398 2471 2495 2521 2604 2725
 2935 2941 2992 2994 2996 3109 3123 3140 3350 3357 3552 3643 3686 3858
 4020 4095 4486 4539 4568 4735 4742 4815 4881 5198 5257 5342 5648 5662
 5688 5793 5896 6067 6070 6155 6343 6402 6412 6414 6433 6569 6718 6725
 6737 7185 7303 7503 7542 7682 7706 7707 7860 7922 7949 8011 8101 8133
 8222 8325 8470 8717 8725 8732 8760 9018 9054 9114 9133 9158 9203 9239
 9288 9370 9440 9472 9508 9669 9725 9810 9908 9948]",25000,25488,80.21,83.33333333333333,73.14814814814815,108,80.83,86.88524590163935,35.65573770491803
5,91,241,0.5,120,"[   82   102   246   260   272   279   314   386   607   670   681   719
  1121  1149  1181  1258  1363  1399  1575  1819  1962  1989  2036  2079
  2387  2408  2412  2470  2479  2725  2860  2916  3169  3420  3515  3560
  3733  3785  3860  3897  3900  3965  4204  4269  4336  4504  4753  4840
  4993  5050  5112  5208  5248  5253  5274  5357  5358  5519  5646  5759
  6109  6409  6439  6775  6847  6992  7008  7071  7173  7388  7679  7867
  7953  8025  8116  8258  8276  8314  8391  8595  8613  8775  8802  8838
  8928  9078  9088  9159  9187  9342  9421  9536  9600  9691  9947 10036
 10191 10300 10341 10556 10613 10731 10794 10922 10998 11094 11131 11156
 11394 11561 11707 11744 11794 11857 11920 12018 12144 12230 12327 12336
 12376 12949 13018 13021 13069 13105 13115 13171 13185 13207 13286 13374
 13406 13467 13532 13622 13706 13841 13908 13930 14122 14377 14456 14545
 14581 14633 14801 15141 15418 15495 15517 15715 15769 15789 15960 16177
 16181 16670 16820 16828 16884 17121 17178 17204 17700 17824 18129 18145
 18250 18368 18436 18575 18799 18800 18866 18956 19088 19117 19179 19303
 19611 19659 19757 19837 20016 20220 20222 20267 20291 20341 20386 20518
 20733 20819 20844 21168 21284 21410 21492 21517 21542 21562 22109 22110
 22136 22156 22218 22249 22277 22351 22439 22717 22968 23014 23017 23070
 23129 23146 23284 23331 23416 23435 23503 23538 23563 23701 23932 24087
 24098 24265 24407 24442 24483 24498 24505 24541 24600 24728 24738 24779
 24881]","[  16  230  238  239  318  327  345  446  514  601 1117 1368 1373 1543
 1700 1988 2060 2162 2349 2726 2969 3045 3142 3195 3291 3381 3404 3518
 3546 3570 3584 3654 3688 3719 3796 3830 3949 3954 4172 4259 4273 4321
 4469 4623 4718 4797 4844 4935 5005 5178 5179 5303 5376 5550 5613 5673
 5694 5978 5984 6031 6183 6216 6278 6287 6385 6564 6671 6771 6787 6835
 6945 7141 7214 7244 7295 7386 7400 7493 7549 7662 7776 7783 7787 7926
 8147 8266 8279 8436 8682 8745 8870 9243 9261 9311 9319 9336 9380 9523
 9596 9977 9993]",25000,25120,80.21,85.14851485148515,87.12871287128714,101,80.36,87.13692946058092,59.33609958506224
5,91,241,1.0,241,"[   82   102   246   260   272   279   314   386   607   670   681   719
  1121  1149  1181  1258  1363  1399  1575  1819  1962  1989  2036  2079
  2387  2408  2412  2470  2479  2725  2860  2916  3169  3420  3515  3560
  3733  3785  3860  3897  3900  3965  4204  4269  4336  4504  4753  4840
  4993  5050  5112  5208  5248  5253  5274  5357  5358  5519  5646  5759
  6109  6409  6439  6775  6847  6992  7008  7071  7173  7388  7679  7867
  7953  8025  8116  8258  8276  8314  8391  8595  8613  8775  8802  8838
  8928  9078  9088  9159  9187  9342  9421  9536  9600  9691  9947 10036
 10191 10300 10341 10556 10613 10731 10794 10922 10998 11094 11131 11156
 11394 11561 11707 11744 11794 11857 11920 12018 12144 12230 12327 12336
 12376 12949 13018 13021 13069 13105 13115 13171 13185 13207 13286 13374
 13406 13467 13532 13622 13706 13841 13908 13930 14122 14377 14456 14545
 14581 14633 14801 15141 15418 15495 15517 15715 15769 15789 15960 16177
 16181 16670 16820 16828 16884 17121 17178 17204 17700 17824 18129 18145
 18250 18368 18436 18575 18799 18800 18866 18956 19088 19117 19179 19303
 19611 19659 19757 19837 20016 20220 20222 20267 20291 20341 20386 20518
 20733 20819 20844 21168 21284 21410 21492 21517 21542 21562 22109 22110
 22136 22156 22218 22249 22277 22351 22439 22717 22968 23014 23017 23070
 23129 23146 23284 23331 23416 23435 23503 23538 23563 23701 23932 24087
 24098 24265 24407 24442 24483 24498 24505 24541 24600 24728 24738 24779
 24881]","[  16  230  238  239  318  327  345  446  514  601 1117 1368 1373 1543
 1700 1988 2060 2162 2349 2726 2969 3045 3142 3195 3291 3381 3404 3518
 3546 3570 3584 3654 3688 3719 3796 3830 3949 3954 4172 4259 4273 4321
 4469 4623 4718 4797 4844 4935 5005 5178 5179 5303 5376 5550 5613 5673
 5694 5978 5984 6031 6183 6216 6278 6287 6385 6564 6671 6771 6787 6835
 6945 7141 7214 7244 7295 7386 7400 7493 7549 7662 7776 7783 7787 7926
 8147 8266 8279 8436 8682 8745 8870 9243 9261 9311 9319 9336 9380 9523
 9596 9977 9993]",25000,25241,80.21,85.14851485148515,87.12871287128714,101,80.11,87.13692946058092,46.88796680497925
5,91,241,2.0,482,"[   82   102   246   260   272   279   314   386   607   670   681   719
  1121  1149  1181  1258  1363  1399  1575  1819  1962  1989  2036  2079
  2387  2408  2412  2470  2479  2725  2860  2916  3169  3420  3515  3560
  3733  3785  3860  3897  3900  3965  4204  4269  4336  4504  4753  4840
  4993  5050  5112  5208  5248  5253  5274  5357  5358  5519  5646  5759
  6109  6409  6439  6775  6847  6992  7008  7071  7173  7388  7679  7867
  7953  8025  8116  8258  8276  8314  8391  8595  8613  8775  8802  8838
  8928  9078  9088  9159  9187  9342  9421  9536  9600  9691  9947 10036
 10191 10300 10341 10556 10613 10731 10794 10922 10998 11094 11131 11156
 11394 11561 11707 11744 11794 11857 11920 12018 12144 12230 12327 12336
 12376 12949 13018 13021 13069 13105 13115 13171 13185 13207 13286 13374
 13406 13467 13532 13622 13706 13841 13908 13930 14122 14377 14456 14545
 14581 14633 14801 15141 15418 15495 15517 15715 15769 15789 15960 16177
 16181 16670 16820 16828 16884 17121 17178 17204 17700 17824 18129 18145
 18250 18368 18436 18575 18799 18800 18866 18956 19088 19117 19179 19303
 19611 19659 19757 19837 20016 20220 20222 20267 20291 20341 20386 20518
 20733 20819 20844 21168 21284 21410 21492 21517 21542 21562 22109 22110
 22136 22156 22218 22249 22277 22351 22439 22717 22968 23014 23017 23070
 23129 23146 23284 23331 23416 23435 23503 23538 23563 23701 23932 24087
 24098 24265 24407 24442 24483 24498 24505 24541 24600 24728 24738 24779
 24881]","[  16  230  238  239  318  327  345  446  514  601 1117 1368 1373 1543
 1700 1988 2060 2162 2349 2726 2969 3045 3142 3195 3291 3381 3404 3518
 3546 3570 3584 3654 3688 3719 3796 3830 3949 3954 4172 4259 4273 4321
 4469 4623 4718 4797 4844 4935 5005 5178 5179 5303 5376 5550 5613 5673
 5694 5978 5984 6031 6183 6216 6278 6287 6385 6564 6671 6771 6787 6835
 6945 7141 7214 7244 7295 7386 7400 7493 7549 7662 7776 7783 7787 7926
 8147 8266 8279 8436 8682 8745 8870 9243 9261 9311 9319 9336 9380 9523
 9596 9977 9993]",25000,25482,80.21,80.1980198019802,87.12871287128714,101,80.69,87.13692946058092,31.12033195020747
5,92,174,0.5,87,"[  690  1545  1629  1651  1839  1845  1951  2034  2095  2454  2593  2607
  2885  3314  3350  3669  3730  3845  3886  4011  4049  4791  4833  4938
  5175  5176  5210  5212  5314  5584  5680  5879  5952  5957  6114  6153
  6165  6398  6575  6760  6846  6865  7037  7076  7131  7254  7264  7282
  7288  7381  7508  7694  7761  8032  8396  8419  8542  8550  8803  9072
  9258  9586  9941 10252 10532 10906 10967 11110 11309 11688 11701 11721
 11851 12685 13088 13529 13586 13672 13896 14057 14068 14214 14220 14240
 14445 14459 14467 14669 14853 15159 15210 15386 15533 15950 16046 16142
 16205 16339 16416 16642 16826 16835 16916 16938 16944 16955 16976 16998
 17045 17106 17427 17438 17457 17491 17556 17658 17731 18860 18934 19038
 19068 19166 19181 19278 19314 19662 19734 19751 19832 20059 20146 20205
 20214 20285 20484 20804 20853 20908 20998 21154 21170 21331 21464 21483
 21531 21676 21811 21922 21929 22106 22122 22324 22765 22855 22985 23301
 23316 23373 23403 23732 23907 23976 24086 24164 24172 24306 24405 24413
 24495 24708 24731 24749 24828 24924]","[  76  209  280  289  364  507  530  585  609  750  787  836 1068 1291
 1406 1432 1831 1834 1987 2150 2290 2366 2407 2433 2528 2907 2946 3086
 3288 3295 3305 3307 3893 4091 4098 4364 4569 4570 4656 4945 5109 5397
 5408 6114 6188 6198 6752 6755 6882 7412 7622 7872 8000 8434 8797 8849
 8879 8929 8950 8953 9032 9069 9177 9312 9383 9401 9526 9566 9658 9667]",25000,25087,80.21,97.14285714285714,98.57142857142857,70,81.4,87.35632183908046,62.06896551724138
5,92,174,1.0,174,"[  690  1545  1629  1651  1839  1845  1951  2034  2095  2454  2593  2607
  2885  3314  3350  3669  3730  3845  3886  4011  4049  4791  4833  4938
  5175  5176  5210  5212  5314  5584  5680  5879  5952  5957  6114  6153
  6165  6398  6575  6760  6846  6865  7037  7076  7131  7254  7264  7282
  7288  7381  7508  7694  7761  8032  8396  8419  8542  8550  8803  9072
  9258  9586  9941 10252 10532 10906 10967 11110 11309 11688 11701 11721
 11851 12685 13088 13529 13586 13672 13896 14057 14068 14214 14220 14240
 14445 14459 14467 14669 14853 15159 15210 15386 15533 15950 16046 16142
 16205 16339 16416 16642 16826 16835 16916 16938 16944 16955 16976 16998
 17045 17106 17427 17438 17457 17491 17556 17658 17731 18860 18934 19038
 19068 19166 19181 19278 19314 19662 19734 19751 19832 20059 20146 20205
 20214 20285 20484 20804 20853 20908 20998 21154 21170 21331 21464 21483
 21531 21676 21811 21922 21929 22106 22122 22324 22765 22855 22985 23301
 23316 23373 23403 23732 23907 23976 24086 24164 24172 24306 24405 24413
 24495 24708 24731 24749 24828 24924]","[  76  209  280  289  364  507  530  585  609  750  787  836 1068 1291
 1406 1432 1831 1834 1987 2150 2290 2366 2407 2433 2528 2907 2946 3086
 3288 3295 3305 3307 3893 4091 4098 4364 4569 4570 4656 4945 5109 5397
 5408 6114 6188 6198 6752 6755 6882 7412 7622 7872 8000 8434 8797 8849
 8879 8929 8950 8953 9032 9069 9177 9312 9383 9401 9526 9566 9658 9667]",25000,25174,80.21,98.57142857142857,98.57142857142857,70,78.88,87.35632183908046,45.40229885057471
5,92,174,2.0,348,"[  690  1545  1629  1651  1839  1845  1951  2034  2095  2454  2593  2607
  2885  3314  3350  3669  3730  3845  3886  4011  4049  4791  4833  4938
  5175  5176  5210  5212  5314  5584  5680  5879  5952  5957  6114  6153
  6165  6398  6575  6760  6846  6865  7037  7076  7131  7254  7264  7282
  7288  7381  7508  7694  7761  8032  8396  8419  8542  8550  8803  9072
  9258  9586  9941 10252 10532 10906 10967 11110 11309 11688 11701 11721
 11851 12685 13088 13529 13586 13672 13896 14057 14068 14214 14220 14240
 14445 14459 14467 14669 14853 15159 15210 15386 15533 15950 16046 16142
 16205 16339 16416 16642 16826 16835 16916 16938 16944 16955 16976 16998
 17045 17106 17427 17438 17457 17491 17556 17658 17731 18860 18934 19038
 19068 19166 19181 19278 19314 19662 19734 19751 19832 20059 20146 20205
 20214 20285 20484 20804 20853 20908 20998 21154 21170 21331 21464 21483
 21531 21676 21811 21922 21929 22106 22122 22324 22765 22855 22985 23301
 23316 23373 23403 23732 23907 23976 24086 24164 24172 24306 24405 24413
 24495 24708 24731 24749 24828 24924]","[  76  209  280  289  364  507  530  585  609  750  787  836 1068 1291
 1406 1432 1831 1834 1987 2150 2290 2366 2407 2433 2528 2907 2946 3086
 3288 3295 3305 3307 3893 4091 4098 4364 4569 4570 4656 4945 5109 5397
 5408 6114 6188 6198 6752 6755 6882 7412 7622 7872 8000 8434 8797 8849
 8879 8929 8950 8953 9032 9069 9177 9312 9383 9401 9526 9566 9658 9667]",25000,25348,80.21,98.57142857142857,98.57142857142857,70,80.95,87.35632183908046,31.03448275862069
5,93,184,0.5,92,"[  498   724   729   800   829   986  1137  1378  1402  1467  1526  1707
  2299  2482  2521  2951  3155  3267  3373  3374  3490  3564  3671  3844
  3862  3933  3954  4060  4812  4921  4961  5045  5051  5166  5304  5348
  5369  5666  6152  6435  6499  6545  6611  6664  6677  6681  6747  6777
  7084  7469  7495  7736  7813  7846  7996  8243  8311  8738  8902  8957
  9001  9274  9321  9519  9680  9681  9751  9824  9850 10174 10576 10725
 10790 10868 11112 11228 11254 11317 11333 11409 11519 11731 11737 11813
 12334 12497 12731 12750 12773 12800 13053 13258 13271 13316 13369 13418
 13621 13772 13843 14082 14352 14385 14461 14737 14756 14792 14897 15015
 15250 15484 15494 15686 15940 15986 16083 16377 16425 16446 16729 16874
 17030 17269 17343 17369 17539 17781 17825 17972 17983 18163 18275 18457
 18484 18514 18604 19070 19221 19707 19733 19858 20103 20168 20441 20498
 20586 20664 20873 20889 21010 21171 21173 21224 21416 21554 21584 21639
 21678 21918 21946 21993 21994 22112 22278 22284 22515 22663 22981 23027
 23151 23242 23322 23441 23506 23671 23879 23991 24157 24320 24393 24569
 24664 24859 24876 24999]","[  50   89  151  171  193  225  517  568  644  660  838 1175 1261 1582
 1627 2126 2282 2296 2307 2432 2656 2670 2754 2831 2902 3347 3365 3397
 3684 3699 3750 3818 3833 3856 4521 4540 4597 5041 5063 5092 5192 5400
 5521 5660 6101 6256 6936 7021 7113 7451 7526 7729 7883 7950 8051 8057
 8143 8323 8670 8686 8908 9204 9207 9238 9270 9349 9378 9535 9542 9706
 9760 9777 9938]",25000,25092,80.21,86.3013698630137,61.64383561643836,73,81.88,85.8695652173913,58.15217391304348
5,93,184,1.0,184,"[  498   724   729   800   829   986  1137  1378  1402  1467  1526  1707
  2299  2482  2521  2951  3155  3267  3373  3374  3490  3564  3671  3844
  3862  3933  3954  4060  4812  4921  4961  5045  5051  5166  5304  5348
  5369  5666  6152  6435  6499  6545  6611  6664  6677  6681  6747  6777
  7084  7469  7495  7736  7813  7846  7996  8243  8311  8738  8902  8957
  9001  9274  9321  9519  9680  9681  9751  9824  9850 10174 10576 10725
 10790 10868 11112 11228 11254 11317 11333 11409 11519 11731 11737 11813
 12334 12497 12731 12750 12773 12800 13053 13258 13271 13316 13369 13418
 13621 13772 13843 14082 14352 14385 14461 14737 14756 14792 14897 15015
 15250 15484 15494 15686 15940 15986 16083 16377 16425 16446 16729 16874
 17030 17269 17343 17369 17539 17781 17825 17972 17983 18163 18275 18457
 18484 18514 18604 19070 19221 19707 19733 19858 20103 20168 20441 20498
 20586 20664 20873 20889 21010 21171 21173 21224 21416 21554 21584 21639
 21678 21918 21946 21993 21994 22112 22278 22284 22515 22663 22981 23027
 23151 23242 23322 23441 23506 23671 23879 23991 24157 24320 24393 24569
 24664 24859 24876 24999]","[  50   89  151  171  193  225  517  568  644  660  838 1175 1261 1582
 1627 2126 2282 2296 2307 2432 2656 2670 2754 2831 2902 3347 3365 3397
 3684 3699 3750 3818 3833 3856 4521 4540 4597 5041 5063 5092 5192 5400
 5521 5660 6101 6256 6936 7021 7113 7451 7526 7729 7883 7950 8051 8057
 8143 8323 8670 8686 8908 9204 9207 9238 9270 9349 9378 9535 9542 9706
 9760 9777 9938]",25000,25184,80.21,89.04109589041096,61.64383561643836,73,82.21,85.8695652173913,44.02173913043478
5,93,184,2.0,368,"[  498   724   729   800   829   986  1137  1378  1402  1467  1526  1707
  2299  2482  2521  2951  3155  3267  3373  3374  3490  3564  3671  3844
  3862  3933  3954  4060  4812  4921  4961  5045  5051  5166  5304  5348
  5369  5666  6152  6435  6499  6545  6611  6664  6677  6681  6747  6777
  7084  7469  7495  7736  7813  7846  7996  8243  8311  8738  8902  8957
  9001  9274  9321  9519  9680  9681  9751  9824  9850 10174 10576 10725
 10790 10868 11112 11228 11254 11317 11333 11409 11519 11731 11737 11813
 12334 12497 12731 12750 12773 12800 13053 13258 13271 13316 13369 13418
 13621 13772 13843 14082 14352 14385 14461 14737 14756 14792 14897 15015
 15250 15484 15494 15686 15940 15986 16083 16377 16425 16446 16729 16874
 17030 17269 17343 17369 17539 17781 17825 17972 17983 18163 18275 18457
 18484 18514 18604 19070 19221 19707 19733 19858 20103 20168 20441 20498
 20586 20664 20873 20889 21010 21171 21173 21224 21416 21554 21584 21639
 21678 21918 21946 21993 21994 22112 22278 22284 22515 22663 22981 23027
 23151 23242 23322 23441 23506 23671 23879 23991 24157 24320 24393 24569
 24664 24859 24876 24999]","[  50   89  151  171  193  225  517  568  644  660  838 1175 1261 1582
 1627 2126 2282 2296 2307 2432 2656 2670 2754 2831 2902 3347 3365 3397
 3684 3699 3750 3818 3833 3856 4521 4540 4597 5041 5063 5092 5192 5400
 5521 5660 6101 6256 6936 7021 7113 7451 7526 7729 7883 7950 8051 8057
 8143 8323 8670 8686 8908 9204 9207 9238 9270 9349 9378 9535 9542 9706
 9760 9777 9938]",25000,25368,80.21,91.78082191780823,61.64383561643836,73,79.79,85.8695652173913,29.347826086956523
5,94,349,0.5,174,"[   11   151   156   219   303   326   437   454   519   630   679   712
   806   812   836   923  1105  1153  1165  1183  1211  1271  1292  1299
  1320  1353  1427  1536  1662  1693  1695  1804  1854  1952  1988  2006
  2077  2119  2334  2345  2373  2451  2497  2592  2804  2844  2850  2878
  3065  3088  3346  3363  3379  3414  3458  3512  3618  3653  3736  3789
  3840  3866  3868  3973  4107  4120  4146  4194  4420  4422  4615  4678
  4701  4913  5024  5067  5071  5179  5199  5202  5247  5473  5490  5541
  5598  5662  5690  5749  5817  5824  5919  5974  5980  6007  6020  6192
  6279  6554  6569  6593  6625  6939  7035  7455  7493  7504  7526  7610
  7778  7844  7870  7911  7926  7952  7993  8070  8117  8365  8463  8565
  8575  8646  8684  8825  8848  8863  8974  9007  9075  9247  9293  9385
  9423  9474  9500  9502  9620  9675  9983 10017 10179 10329 10358 10425
 10460 10536 10655 10843 10911 11077 11165 11352 11367 11371 11379 11411
 11460 11489 11517 11520 11524 11578 11838 11866 11942 12056 12070 12116
 12222 12274 12279 12405 12451 12466 12527 12889 12997 13111 13168 13234
 13297 13362 13375 13389 13397 13511 13597 13650 13734 13754 13787 13893
 13924 13943 13961 14031 14049 14081 14190 14255 14258 14311 14396 14397
 14511 14601 14694 14725 15042 15051 15146 15195 15229 15237 15292 15355
 15477 15481 15485 15499 15513 15546 15560 15591 15637 15792 15853 15884
 15924 16014 16027 16055 16099 16196 16250 16274 16319 16351 16368 16443
 16471 16561 16677 16706 16722 16769 16923 17039 17089 17090 17117 17218
 17392 17428 17746 17754 17782 17831 17862 17901 17943 18003 18020 18130
 18171 18230 18301 18372 18424 18682 18701 18738 18836 18851 18852 18930
 18986 19183 19207 19260 19399 19430 19789 19828 19840 19887 19900 19927
 19998 20092 20252 20304 20321 20474 20691 20703 20728 20795 20799 20846
 20916 20975 21054 21115 21138 21226 21275 21358 21366 21470 21507 21645
 21662 21703 21934 21938 22117 22195 22346 22559 22580 22655 22680 22798
 22881 22888 22961 22986 23050 23075 23096 23272 23304 23336 23447 23554
 23562 23575 23785 23939 24195 24196 24244 24350 24371 24824 24860 24896
 24959]","[  24  165  211  220  373  418  427  441  464  470  555  648  658  682
  720  805  860  867  948  954 1150 1194 1346 1570 1609 1622 1730 1800
 1812 1823 1842 1845 1919 1944 1955 2067 2069 2075 2145 2270 2311 2331
 2385 2422 2481 2567 2586 2653 2755 2762 2905 2925 3004 3061 3107 3216
 3275 3309 3356 3417 3433 3457 3481 3621 3697 3787 3815 3935 3970 4000
 4002 4042 4047 4173 4209 4247 4344 4472 4493 4503 4528 4604 4616 4659
 4703 4731 4783 4798 4985 5018 5158 5195 5283 5292 5304 5322 5464 5603
 5636 5642 5654 5658 5702 5826 5870 5956 6071 6154 6253 6326 6438 6454
 6500 6551 6606 6665 6802 7040 7219 7227 7403 7481 7614 7632 7769 7795
 7935 8006 8122 8126 8199 8243 8335 8364 8451 8476 8556 8599 8637 8641
 8669 8774 8778 8817 8886 8912 8919 8944 9029 9036 9047 9056 9330 9384
 9447 9486 9612 9627 9771 9850 9911 9972 9978 9981]",25000,25174,80.21,64.63414634146342,62.80487804878049,164,82.35,87.39255014326648,63.61031518624642
5,94,349,1.0,349,"[   11   151   156   219   303   326   437   454   519   630   679   712
   806   812   836   923  1105  1153  1165  1183  1211  1271  1292  1299
  1320  1353  1427  1536  1662  1693  1695  1804  1854  1952  1988  2006
  2077  2119  2334  2345  2373  2451  2497  2592  2804  2844  2850  2878
  3065  3088  3346  3363  3379  3414  3458  3512  3618  3653  3736  3789
  3840  3866  3868  3973  4107  4120  4146  4194  4420  4422  4615  4678
  4701  4913  5024  5067  5071  5179  5199  5202  5247  5473  5490  5541
  5598  5662  5690  5749  5817  5824  5919  5974  5980  6007  6020  6192
  6279  6554  6569  6593  6625  6939  7035  7455  7493  7504  7526  7610
  7778  7844  7870  7911  7926  7952  7993  8070  8117  8365  8463  8565
  8575  8646  8684  8825  8848  8863  8974  9007  9075  9247  9293  9385
  9423  9474  9500  9502  9620  9675  9983 10017 10179 10329 10358 10425
 10460 10536 10655 10843 10911 11077 11165 11352 11367 11371 11379 11411
 11460 11489 11517 11520 11524 11578 11838 11866 11942 12056 12070 12116
 12222 12274 12279 12405 12451 12466 12527 12889 12997 13111 13168 13234
 13297 13362 13375 13389 13397 13511 13597 13650 13734 13754 13787 13893
 13924 13943 13961 14031 14049 14081 14190 14255 14258 14311 14396 14397
 14511 14601 14694 14725 15042 15051 15146 15195 15229 15237 15292 15355
 15477 15481 15485 15499 15513 15546 15560 15591 15637 15792 15853 15884
 15924 16014 16027 16055 16099 16196 16250 16274 16319 16351 16368 16443
 16471 16561 16677 16706 16722 16769 16923 17039 17089 17090 17117 17218
 17392 17428 17746 17754 17782 17831 17862 17901 17943 18003 18020 18130
 18171 18230 18301 18372 18424 18682 18701 18738 18836 18851 18852 18930
 18986 19183 19207 19260 19399 19430 19789 19828 19840 19887 19900 19927
 19998 20092 20252 20304 20321 20474 20691 20703 20728 20795 20799 20846
 20916 20975 21054 21115 21138 21226 21275 21358 21366 21470 21507 21645
 21662 21703 21934 21938 22117 22195 22346 22559 22580 22655 22680 22798
 22881 22888 22961 22986 23050 23075 23096 23272 23304 23336 23447 23554
 23562 23575 23785 23939 24195 24196 24244 24350 24371 24824 24860 24896
 24959]","[  24  165  211  220  373  418  427  441  464  470  555  648  658  682
  720  805  860  867  948  954 1150 1194 1346 1570 1609 1622 1730 1800
 1812 1823 1842 1845 1919 1944 1955 2067 2069 2075 2145 2270 2311 2331
 2385 2422 2481 2567 2586 2653 2755 2762 2905 2925 3004 3061 3107 3216
 3275 3309 3356 3417 3433 3457 3481 3621 3697 3787 3815 3935 3970 4000
 4002 4042 4047 4173 4209 4247 4344 4472 4493 4503 4528 4604 4616 4659
 4703 4731 4783 4798 4985 5018 5158 5195 5283 5292 5304 5322 5464 5603
 5636 5642 5654 5658 5702 5826 5870 5956 6071 6154 6253 6326 6438 6454
 6500 6551 6606 6665 6802 7040 7219 7227 7403 7481 7614 7632 7769 7795
 7935 8006 8122 8126 8199 8243 8335 8364 8451 8476 8556 8599 8637 8641
 8669 8774 8778 8817 8886 8912 8919 8944 9029 9036 9047 9056 9330 9384
 9447 9486 9612 9627 9771 9850 9911 9972 9978 9981]",25000,25349,80.21,65.2439024390244,62.80487804878049,164,81.52,87.39255014326648,46.99140401146132
