Model,Cluster index,Cluster count,Poison rate,Number of poisoned samples,Original dataset size,Poisoned dataset size,Clean Model Accuracy,"Poisoned Model, Clean Subpopulation accuracy (target)","Clean Model, Clean Subpopulation accuracy (subpop baseline)",Number of samples tested on poisoned model,"Poisoned Model, Clean Test Data accuracy (collateral)","Clean Model, Poison Data accuracy","Poisoned Model, Poison Data accuracy"
5,41,296,0.5,148,25000,25148,78.09,75.40983606557377,65.57377049180327,122,81.49,96.28378378378379,60.472972972972975
5,41,296,1.0,296,25000,25296,78.09,53.278688524590166,65.57377049180327,122,79.55,96.28378378378379,62.83783783783784
5,41,296,2.0,592,25000,25592,78.09,65.57377049180327,65.57377049180327,122,81.27,96.28378378378379,36.82432432432432
5,42,205,0.5,102,25000,25102,78.09,100.0,100.0,2,82.77,96.58536585365853,57.5609756097561
5,42,205,1.0,205,25000,25205,78.09,100.0,100.0,2,75.54,96.58536585365853,38.048780487804876
5,42,205,2.0,410,25000,25410,78.09,100.0,100.0,2,82.31,96.58536585365853,30.24390243902439
5,43,271,0.5,135,25000,25135,78.09,62.33766233766234,53.246753246753244,77,80.64,96.30996309963099,67.15867158671587
5,43,271,1.0,271,25000,25271,78.09,64.93506493506493,53.246753246753244,77,79.41,96.30996309963099,45.75645756457565
5,43,271,2.0,542,25000,25542,78.09,57.142857142857146,53.246753246753244,77,78.27,96.30996309963099,34.31734317343174
5,44,242,0.5,121,25000,25121,78.09,96.91011235955057,97.19101123595506,356,80.71,96.28099173553719,64.0495867768595
5,44,242,1.0,242,25000,25242,78.09,96.91011235955057,97.19101123595506,356,81.37,96.28099173553719,56.19834710743802
5,44,242,2.0,484,25000,25484,78.09,96.62921348314607,97.19101123595506,356,82.73,96.28099173553719,29.33884297520661
5,45,258,0.5,129,25000,25129,78.09,80.28169014084507,78.87323943661971,71,78.9,97.28682170542636,68.21705426356588
5,45,258,1.0,258,25000,25258,78.09,81.69014084507042,78.87323943661971,71,81.78,97.28682170542636,51.93798449612403
5,45,258,2.0,516,25000,25516,78.09,78.87323943661971,78.87323943661971,71,82.16,97.28682170542636,34.49612403100775
5,46,158,0.5,79,25000,25079,78.09,80.28169014084507,81.69014084507042,71,81.6,94.9367088607595,68.35443037974683
5,46,158,1.0,158,25000,25158,78.09,74.64788732394366,81.69014084507042,71,81.32,94.9367088607595,53.79746835443038
5,46,158,2.0,316,25000,25316,78.09,64.78873239436619,81.69014084507042,71,79.19,94.9367088607595,32.91139240506329
5,47,214,0.5,107,25000,25107,78.09,58.4070796460177,69.02654867256638,113,82.39,94.85981308411215,64.01869158878505
5,47,214,1.0,214,25000,25214,78.09,76.99115044247787,69.02654867256638,113,78.74,94.85981308411215,45.794392523364486
5,47,214,2.0,428,25000,25428,78.09,70.79646017699115,69.02654867256638,113,82.76,94.85981308411215,32.242990654205606
5,48,271,0.5,135,25000,25135,78.09,57.89473684210526,74.26900584795321,171,82.4,96.6789667896679,68.26568265682657
5,48,271,1.0,271,25000,25271,78.09,71.34502923976608,74.26900584795321,171,81.57,96.6789667896679,40.59040590405904
5,48,271,2.0,542,25000,25542,78.09,50.292397660818715,74.26900584795321,171,79.4,96.6789667896679,29.88929889298893
5,49,155,0.5,77,25000,25077,78.09,100.0,100.0,18,79.63,95.48387096774194,60.0
5,49,155,1.0,155,25000,25155,78.09,100.0,100.0,18,82.5,95.48387096774194,49.67741935483871
5,49,155,2.0,310,25000,25310,78.09,100.0,100.0,18,80.35,95.48387096774194,26.451612903225808
5,50,209,0.5,104,25000,25104,78.09,47.26027397260274,45.205479452054796,146,80.03,98.08612440191388,59.80861244019139
5,50,209,1.0,209,25000,25209,78.09,57.534246575342465,45.205479452054796,146,79.88,98.08612440191388,54.066985645933016
5,50,209,2.0,418,25000,25418,78.09,58.9041095890411,45.205479452054796,146,82.53,98.08612440191388,29.1866028708134
5,51,303,0.5,151,25000,25151,78.09,100.0,100.0,176,81.4,96.03960396039604,60.06600660066007
5,51,303,1.0,303,25000,25303,78.09,97.1590909090909,100.0,176,78.45,96.03960396039604,40.59405940594059
5,51,303,2.0,606,25000,25606,78.09,100.0,100.0,176,82.92,96.03960396039604,34.65346534653465
5,52,212,0.5,106,25000,25106,78.09,64.58333333333333,52.77777777777778,144,81.52,94.81132075471699,66.0377358490566
5,52,212,1.0,212,25000,25212,78.09,64.58333333333333,52.77777777777778,144,80.01,94.81132075471699,46.22641509433962
5,52,212,2.0,424,25000,25424,78.09,51.388888888888886,52.77777777777778,144,78.47,94.81132075471699,25.943396226415093
5,53,261,0.5,130,25000,25130,78.09,100.0,100.0,66,80.76,95.78544061302682,63.2183908045977
5,53,261,1.0,261,25000,25261,78.09,100.0,100.0,66,81.58,95.78544061302682,47.89272030651341
5,53,261,2.0,522,25000,25522,78.09,100.0,100.0,66,79.17,95.78544061302682,31.800766283524904
5,54,305,0.5,152,25000,25152,78.09,72.28915662650603,90.36144578313252,83,81.12,95.73770491803279,63.9344262295082
5,54,305,1.0,305,25000,25305,78.09,80.72289156626506,90.36144578313252,83,83.0,95.73770491803279,48.85245901639344
5,54,305,2.0,610,25000,25610,78.09,86.74698795180723,90.36144578313252,83,81.01,95.73770491803279,30.16393442622951
5,55,411,0.5,205,25000,25205,78.09,98.83720930232558,100.0,86,80.54,92.45742092457421,63.990267639902676
5,55,411,1.0,411,25000,25411,78.09,100.0,100.0,86,80.64,92.45742092457421,45.742092457420924
5,55,411,2.0,822,25000,25822,78.09,100.0,100.0,86,81.33,92.45742092457421,33.57664233576642
5,56,209,0.5,104,25000,25104,78.09,83.33333333333333,84.84848484848484,66,81.32,96.65071770334929,65.55023923444976
5,56,209,1.0,209,25000,25209,78.09,84.84848484848484,84.84848484848484,66,80.92,96.65071770334929,55.02392344497608
5,56,209,2.0,418,25000,25418,78.09,57.57575757575758,84.84848484848484,66,78.08,96.65071770334929,37.32057416267943
5,57,171,0.5,85,25000,25085,78.09,100.0,100.0,63,79.71,97.07602339181287,63.74269005847953
5,57,171,1.0,171,25000,25171,78.09,98.41269841269842,100.0,63,79.25,97.07602339181287,54.3859649122807
5,57,171,2.0,342,25000,25342,78.09,100.0,100.0,63,80.9,97.07602339181287,39.76608187134503
5,58,168,0.5,84,25000,25084,78.09,74.07407407407408,81.48148148148148,27,81.96,94.04761904761905,58.92857142857143
5,58,168,1.0,168,25000,25168,78.09,85.18518518518519,81.48148148148148,27,81.06,94.04761904761905,47.61904761904762
5,58,168,2.0,336,25000,25336,78.09,74.07407407407408,81.48148148148148,27,81.55,94.04761904761905,26.19047619047619
5,59,215,0.5,107,25000,25107,78.09,93.47826086956522,95.65217391304348,92,77.51,95.34883720930233,59.06976744186046
5,59,215,1.0,215,25000,25215,78.09,65.21739130434783,95.65217391304348,92,80.62,95.34883720930233,45.58139534883721
5,59,215,2.0,430,25000,25430,78.09,80.43478260869566,95.65217391304348,92,81.47,95.34883720930233,37.2093023255814
5,60,209,0.5,104,25000,25104,78.09,96.47058823529412,100.0,85,80.11,95.2153110047847,62.67942583732057
5,60,209,1.0,209,25000,25209,78.09,95.29411764705883,100.0,85,79.94,95.2153110047847,48.32535885167464
5,60,209,2.0,418,25000,25418,78.09,100.0,100.0,85,80.1,95.2153110047847,26.794258373205743
5,61,307,0.5,153,25000,25153,78.09,95.45454545454545,95.45454545454545,66,81.57,96.41693811074919,65.14657980456026
5,61,307,1.0,307,25000,25307,78.09,95.45454545454545,95.45454545454545,66,78.87,96.41693811074919,41.042345276872965
5,61,307,2.0,614,25000,25614,78.09,96.96969696969697,95.45454545454545,66,80.31,96.41693811074919,36.807817589576544
5,62,247,0.5,123,25000,25123,78.09,85.71428571428571,87.01298701298701,154,80.99,95.95141700404858,60.72874493927125
5,62,247,1.0,247,25000,25247,78.09,85.71428571428571,87.01298701298701,154,82.3,95.95141700404858,46.15384615384615
5,62,247,2.0,494,25000,25494,78.09,88.96103896103897,87.01298701298701,154,80.41,95.95141700404858,31.57894736842105
5,63,232,0.5,116,25000,25116,78.09,56.2962962962963,71.85185185185185,135,81.87,97.41379310344827,63.793103448275865
5,63,232,1.0,232,25000,25232,78.09,58.51851851851852,71.85185185185185,135,79.36,97.41379310344827,56.03448275862069
5,63,232,2.0,464,25000,25464,78.09,67.4074074074074,71.85185185185185,135,78.78,97.41379310344827,29.74137931034483
5,64,232,0.5,116,25000,25116,78.09,66.66666666666667,69.04761904761905,42,81.6,96.55172413793103,63.36206896551724
5,64,232,1.0,232,25000,25232,78.09,59.523809523809526,69.04761904761905,42,75.07,96.55172413793103,49.56896551724138
5,64,232,2.0,464,25000,25464,78.09,59.523809523809526,69.04761904761905,42,81.14,96.55172413793103,24.56896551724138
5,65,262,0.5,131,25000,25131,78.09,65.9090909090909,79.54545454545455,88,80.5,96.56488549618321,61.83206106870229
5,65,262,1.0,262,25000,25262,78.09,78.4090909090909,79.54545454545455,88,81.17,96.56488549618321,52.29007633587786
5,65,262,2.0,524,25000,25524,78.09,68.18181818181819,79.54545454545455,88,79.8,96.56488549618321,35.11450381679389
5,66,309,0.5,154,25000,25154,78.09,94.8529411764706,97.79411764705883,136,81.76,94.49838187702265,64.40129449838187
5,66,309,1.0,309,25000,25309,78.09,96.32352941176471,97.79411764705883,136,81.44,94.49838187702265,49.51456310679612
5,66,309,2.0,618,25000,25618,78.09,95.58823529411765,97.79411764705883,136,80.95,94.49838187702265,21.035598705501616
5,67,270,0.5,135,25000,25135,78.09,99.13793103448276,99.13793103448276,116,81.17,97.4074074074074,58.51851851851852
5,67,270,1.0,270,25000,25270,78.09,99.13793103448276,99.13793103448276,116,79.93,97.4074074074074,47.77777777777778
5,67,270,2.0,540,25000,25540,78.09,99.13793103448276,99.13793103448276,116,81.27,97.4074074074074,25.925925925925927
5,68,287,0.5,143,25000,25143,78.09,64.54545454545455,70.0,110,81.2,95.47038327526133,55.400696864111495
5,68,287,1.0,287,25000,25287,78.09,79.0909090909091,70.0,110,81.45,95.47038327526133,56.79442508710802
5,68,287,2.0,574,25000,25574,78.09,65.45454545454545,70.0,110,80.79,95.47038327526133,30.662020905923345
5,69,293,0.5,146,25000,25146,78.09,94.64285714285714,98.21428571428571,56,81.56,96.24573378839591,61.774744027303754
5,69,293,1.0,293,25000,25293,78.09,96.42857142857143,98.21428571428571,56,80.96,96.24573378839591,48.80546075085324
5,69,293,2.0,586,25000,25586,78.09,98.21428571428571,98.21428571428571,56,81.49,96.24573378839591,31.0580204778157
5,70,263,0.5,131,25000,25131,78.09,79.2,77.6,125,81.75,96.1977186311787,62.3574144486692
5,70,263,1.0,263,25000,25263,78.09,77.6,77.6,125,80.89,96.1977186311787,56.27376425855513
5,70,263,2.0,526,25000,25526,78.09,62.4,77.6,125,81.79,96.1977186311787,26.61596958174905
5,71,228,0.5,114,25000,25114,78.09,74.81481481481481,77.77777777777777,135,81.86,94.73684210526316,64.91228070175438
5,71,228,1.0,228,25000,25228,78.09,64.44444444444444,77.77777777777777,135,80.16,94.73684210526316,50.0
5,71,228,2.0,456,25000,25456,78.09,78.51851851851852,77.77777777777777,135,79.98,94.73684210526316,46.05263157894737
5,72,357,0.5,178,25000,25178,78.09,90.3225806451613,95.16129032258064,124,81.39,93.8375350140056,66.9467787114846
5,72,357,1.0,357,25000,25357,78.09,88.70967741935483,95.16129032258064,124,80.76,93.8375350140056,44.817927170868344
5,72,357,2.0,714,25000,25714,78.09,83.06451612903226,95.16129032258064,124,80.5,93.8375350140056,26.330532212885153
5,73,245,0.5,122,25000,25122,78.09,80.28169014084507,85.91549295774648,71,82.5,96.73469387755102,63.673469387755105
5,73,245,1.0,245,25000,25245,78.09,84.50704225352112,85.91549295774648,71,79.99,96.73469387755102,54.285714285714285
5,73,245,2.0,490,25000,25490,78.09,80.28169014084507,85.91549295774648,71,79.89,96.73469387755102,35.10204081632653
5,74,249,0.5,124,25000,25124,78.09,70.54263565891473,61.24031007751938,129,81.42,94.37751004016064,68.27309236947791
5,74,249,1.0,249,25000,25249,78.09,68.21705426356588,61.24031007751938,129,83.12,94.37751004016064,55.02008032128514
5,74,249,2.0,498,25000,25498,78.09,57.36434108527132,61.24031007751938,129,81.1,94.37751004016064,26.104417670682732
5,75,181,0.5,90,25000,25090,78.09,62.22222222222222,91.11111111111111,45,79.49,92.26519337016575,59.11602209944751
5,75,181,1.0,181,25000,25181,78.09,93.33333333333333,91.11111111111111,45,82.13,92.26519337016575,51.93370165745856
5,75,181,2.0,362,25000,25362,78.09,91.11111111111111,91.11111111111111,45,81.22,92.26519337016575,34.806629834254146
