Model,Cluster index,Cluster count,Poison rate,Number of poisoned samples,Original dataset size,Poisoned dataset size,Clean Model Accuracy,"Poisoned Model, Clean Subpopulation accuracy (target)","Clean Model, Clean Subpopulation accuracy (subpop baseline)",Number of samples tested on poisoned model,"Poisoned Model, Clean Test Data accuracy (collateral)","Clean Model, Poison Data accuracy","Poisoned Model, Poison Data accuracy"
3,8,318,1.0,283,25000,25283,78.89,100.0,100.0,139,80.38,94.33962264150944,67.9245283018868
3,8,318,2.0,566,25000,25566,78.89,96.40287769784173,100.0,139,74.1,94.33962264150944,59.43396226415094
3,9,282,0.5,242,25000,25242,78.89,63.24786324786325,67.52136752136752,117,80.06,95.74468085106383,66.66666666666667
3,9,282,1.0,485,25000,25485,78.89,62.39316239316239,67.52136752136752,117,81.28,95.74468085106383,51.773049645390074
3,9,282,2.0,970,25000,25970,78.89,64.95726495726495,67.52136752136752,117,78.74,95.74468085106383,21.27659574468085
3,10,199,0.5,19,25000,25019,78.89,87.5,78.125,96,79.64,94.47236180904522,76.38190954773869
3,10,199,1.0,39,25000,25039,78.89,82.29166666666667,78.125,96,79.06,94.47236180904522,74.87437185929649
3,10,199,2.0,78,25000,25078,78.89,84.375,78.125,96,78.89,94.47236180904522,65.82914572864321
3,11,306,0.5,44,25000,25044,78.89,86.11111111111111,91.66666666666667,36,80.86,93.4640522875817,76.79738562091504
3,11,306,1.0,88,25000,25088,78.89,83.33333333333333,91.66666666666667,36,80.92,93.4640522875817,69.93464052287581
3,11,306,2.0,176,25000,25176,78.89,88.88888888888889,91.66666666666667,36,81.05,93.4640522875817,71.56862745098039
3,12,314,0.5,38,25000,25038,78.89,97.67441860465117,100.0,86,81.5,93.31210191082802,79.93630573248407
3,12,314,1.0,76,25000,25076,78.89,98.83720930232558,100.0,86,80.34,93.31210191082802,80.2547770700637
3,12,314,2.0,152,25000,25152,78.89,98.83720930232558,100.0,86,81.37,93.31210191082802,71.3375796178344
3,13,228,0.5,86,25000,25086,78.89,96.875,96.875,32,79.93,90.35087719298245,71.05263157894737
3,13,228,1.0,172,25000,25172,78.89,87.5,96.875,32,82.08,90.35087719298245,67.98245614035088
3,13,228,2.0,344,25000,25344,78.89,84.375,96.875,32,80.26,90.35087719298245,45.6140350877193
3,14,309,0.5,50,25000,25050,78.89,79.59183673469387,79.59183673469387,98,76.29,89.96763754045307,75.40453074433657
3,14,309,1.0,100,25000,25100,78.89,73.46938775510205,79.59183673469387,98,75.77,89.96763754045307,65.37216828478964
3,14,309,2.0,200,25000,25200,78.89,77.55102040816327,79.59183673469387,98,79.33,89.96763754045307,58.25242718446602
3,15,187,0.5,157,25000,25157,78.89,58.87096774193548,62.096774193548384,124,81.01,93.04812834224599,62.5668449197861
3,15,187,1.0,315,25000,25315,78.89,66.93548387096774,62.096774193548384,124,82.84,93.04812834224599,56.68449197860963
3,15,187,2.0,630,25000,25630,78.89,63.70967741935484,62.096774193548384,124,81.03,93.04812834224599,18.71657754010695
3,16,356,0.5,71,25000,25071,78.89,87.61904761904762,88.57142857142857,105,80.9,94.9438202247191,74.43820224719101
3,16,356,1.0,142,25000,25142,78.89,86.66666666666667,88.57142857142857,105,78.25,94.9438202247191,62.07865168539326
3,16,356,2.0,284,25000,25284,78.89,88.57142857142857,88.57142857142857,105,80.62,94.9438202247191,62.359550561797754
3,17,233,0.5,101,25000,25101,78.89,74.68354430379746,86.07594936708861,79,79.25,90.12875536480686,66.95278969957081
3,17,233,1.0,203,25000,25203,78.89,88.60759493670886,86.07594936708861,79,81.07,90.12875536480686,63.09012875536481
3,17,233,2.0,406,25000,25406,78.89,78.48101265822785,86.07594936708861,79,80.5,90.12875536480686,47.63948497854077
3,18,157,0.5,46,25000,25046,78.89,78.18181818181819,76.36363636363636,55,80.38,94.90445859872611,77.07006369426752
3,18,157,1.0,93,25000,25093,78.89,89.0909090909091,76.36363636363636,55,81.54,94.90445859872611,68.15286624203821
3,18,157,2.0,186,25000,25186,78.89,61.81818181818182,76.36363636363636,55,77.45,94.90445859872611,52.22929936305732
3,19,158,0.5,210,25000,25210,78.89,94.44444444444444,92.06349206349206,126,80.05,94.30379746835443,54.43037974683544
3,19,158,1.0,420,25000,25420,78.89,94.44444444444444,92.06349206349206,126,79.36,94.30379746835443,48.10126582278481
3,19,158,2.0,840,25000,25840,78.89,82.53968253968254,92.06349206349206,126,79.39,94.30379746835443,12.658227848101266
3,20,395,0.5,135,25000,25135,78.89,87.95180722891567,89.1566265060241,83,81.75,92.15189873417721,74.68354430379746
3,20,395,1.0,270,25000,25270,78.89,90.36144578313252,89.1566265060241,83,80.0,92.15189873417721,69.36708860759494
3,20,395,2.0,540,25000,25540,78.89,78.3132530120482,89.1566265060241,83,79.0,92.15189873417721,55.949367088607595
3,21,277,0.5,9,25000,25009,78.89,85.48387096774194,96.7741935483871,62,82.67,92.4187725631769,85.1985559566787
3,21,277,1.0,19,25000,25019,78.89,100.0,96.7741935483871,62,81.82,92.4187725631769,79.06137184115524
3,21,277,2.0,38,25000,25038,78.89,88.70967741935483,96.7741935483871,62,81.61,92.4187725631769,79.42238267148015
3,22,319,0.5,98,25000,25098,78.89,83.09859154929578,69.01408450704226,71,79.28,94.35736677115987,74.29467084639498
3,22,319,1.0,197,25000,25197,78.89,71.83098591549296,69.01408450704226,71,79.35,94.35736677115987,69.90595611285266
3,22,319,2.0,394,25000,25394,78.89,80.28169014084507,69.01408450704226,71,79.2,94.35736677115987,53.60501567398119
3,23,242,0.5,219,25000,25219,78.89,63.07692307692308,62.30769230769231,130,79.43,94.21487603305785,66.94214876033058
3,23,242,1.0,438,25000,25438,78.89,65.38461538461539,62.30769230769231,130,78.54,94.21487603305785,40.082644628099175
3,23,242,2.0,876,25000,25876,78.89,58.46153846153846,62.30769230769231,130,78.87,94.21487603305785,21.074380165289256
3,24,222,0.5,460,25000,25460,78.89,77.41935483870968,76.34408602150538,186,79.84,94.14414414414415,44.5945945945946
3,24,222,1.0,921,25000,25921,78.89,83.33333333333333,76.34408602150538,186,80.91,94.14414414414415,20.72072072072072
3,24,222,2.0,1842,25000,26842,78.89,83.33333333333333,76.34408602150538,186,81.21,94.14414414414415,10.36036036036036
3,25,152,0.5,0,25000,25000,78.89,98.6842105263158,100.0,76,81.45,92.76315789473684,85.52631578947368
3,25,152,1.0,0,25000,25000,78.89,100.0,100.0,76,80.89,92.76315789473684,82.23684210526316
3,25,152,2.0,0,25000,25000,78.89,100.0,100.0,76,81.84,92.76315789473684,87.5
3,26,238,0.5,141,25000,25141,78.89,64.08450704225352,55.63380281690141,142,78.48,94.53781512605042,68.0672268907563
3,26,238,1.0,282,25000,25282,78.89,61.267605633802816,55.63380281690141,142,74.94,94.53781512605042,61.76470588235294
3,26,238,2.0,564,25000,25564,78.89,55.63380281690141,55.63380281690141,142,79.14,94.53781512605042,30.252100840336134
3,27,235,0.5,93,25000,25093,78.89,57.4468085106383,87.23404255319149,94,80.26,95.74468085106383,71.48936170212765
3,27,235,1.0,187,25000,25187,78.89,68.08510638297872,87.23404255319149,94,79.47,95.74468085106383,64.25531914893617
3,27,235,2.0,374,25000,25374,78.89,75.53191489361703,87.23404255319149,94,79.46,95.74468085106383,40.0
3,28,197,0.5,71,25000,25071,78.89,91.39784946236558,98.9247311827957,93,81.7,96.44670050761421,80.20304568527919
3,28,197,1.0,143,25000,25143,78.89,100.0,98.9247311827957,93,81.88,96.44670050761421,74.61928934010152
3,28,197,2.0,286,25000,25286,78.89,96.7741935483871,98.9247311827957,93,80.6,96.44670050761421,53.2994923857868
3,29,270,0.5,97,25000,25097,78.89,95.23809523809524,99.04761904761905,105,82.14,94.81481481481481,75.92592592592592
3,29,270,1.0,195,25000,25195,78.89,99.04761904761905,99.04761904761905,105,75.78,94.81481481481481,59.629629629629626
3,29,270,2.0,390,25000,25390,78.89,98.0952380952381,99.04761904761905,105,81.43,94.81481481481481,49.629629629629626
3,30,272,0.5,112,25000,25112,78.89,100.0,100.0,97,82.41,92.27941176470588,72.42647058823529
3,30,272,1.0,225,25000,25225,78.89,100.0,100.0,97,81.34,92.27941176470588,69.8529411764706
3,30,272,2.0,450,25000,25450,78.89,100.0,100.0,97,81.02,92.27941176470588,51.470588235294116
3,31,258,0.5,204,25000,25204,78.89,79.33333333333333,73.33333333333333,150,82.64,95.73643410852713,65.89147286821705
3,31,258,1.0,409,25000,25409,78.89,74.0,73.33333333333333,150,80.29,95.73643410852713,51.16279069767442
3,31,258,2.0,818,25000,25818,78.89,69.33333333333333,73.33333333333333,150,79.33,95.73643410852713,28.68217054263566
3,32,245,0.5,142,25000,25142,78.89,83.9622641509434,83.01886792452831,106,82.27,92.24489795918367,71.0204081632653
3,32,245,1.0,285,25000,25285,78.89,79.24528301886792,83.01886792452831,106,82.19,92.24489795918367,51.42857142857143
3,32,245,2.0,570,25000,25570,78.89,84.90566037735849,83.01886792452831,106,80.15,92.24489795918367,35.51020408163265
3,33,324,0.5,43,25000,25043,78.89,87.03703703703704,87.03703703703704,54,81.43,93.20987654320987,80.24691358024691
3,33,324,1.0,86,25000,25086,78.89,79.62962962962963,87.03703703703704,54,80.88,93.20987654320987,72.8395061728395
3,33,324,2.0,172,25000,25172,78.89,75.92592592592592,87.03703703703704,54,81.4,93.20987654320987,72.53086419753086
3,34,162,0.5,121,25000,25121,78.89,98.31932773109244,100.0,119,79.64,91.9753086419753,67.90123456790124
3,34,162,1.0,243,25000,25243,78.89,100.0,100.0,119,81.18,91.9753086419753,59.25925925925926
3,34,162,2.0,486,25000,25486,78.89,100.0,100.0,119,80.62,91.9753086419753,22.22222222222222
3,35,173,0.5,172,25000,25172,78.89,95.55555555555556,96.29629629629629,135,77.92,94.21965317919076,56.06936416184971
3,35,173,1.0,345,25000,25345,78.89,97.03703703703704,96.29629629629629,135,79.45,94.21965317919076,45.664739884393065
3,35,173,2.0,690,25000,25690,78.89,91.11111111111111,96.29629629629629,135,81.89,94.21965317919076,24.277456647398843
3,36,189,0.5,46,25000,25046,78.89,73.2394366197183,71.83098591549296,71,82.37,93.65079365079364,79.8941798941799
3,36,189,1.0,93,25000,25093,78.89,70.4225352112676,71.83098591549296,71,82.27,93.65079365079364,72.48677248677248
3,36,189,2.0,186,25000,25186,78.89,63.38028169014085,71.83098591549296,71,79.32,93.65079365079364,61.37566137566137
3,37,270,0.5,201,25000,25201,78.89,97.10144927536231,99.27536231884058,138,78.63,92.5925925925926,62.592592592592595
3,37,270,1.0,403,25000,25403,78.89,99.27536231884058,99.27536231884058,138,81.49,92.5925925925926,54.81481481481482
3,37,270,2.0,806,25000,25806,78.89,96.3768115942029,99.27536231884058,138,76.7,92.5925925925926,27.77777777777778
3,38,269,0.5,23,25000,25023,78.89,85.8974358974359,78.2051282051282,78,82.77,95.16728624535315,81.78438661710037
3,38,269,1.0,47,25000,25047,78.89,79.48717948717949,78.2051282051282,78,81.68,95.16728624535315,79.5539033457249
3,38,269,2.0,94,25000,25094,78.89,76.92307692307692,78.2051282051282,78,79.01,95.16728624535315,69.88847583643123
3,39,194,0.5,155,25000,25155,78.89,92.0,93.0,100,79.71,94.3298969072165,68.04123711340206
3,39,194,1.0,310,25000,25310,78.89,83.0,93.0,100,80.6,94.3298969072165,57.7319587628866
3,39,194,2.0,620,25000,25620,78.89,88.0,93.0,100,81.57,94.3298969072165,31.95876288659794
3,40,217,0.5,62,25000,25062,78.89,100.0,100.0,59,80.81,93.08755760368663,76.49769585253456
3,40,217,1.0,124,25000,25124,78.89,100.0,100.0,59,80.99,93.08755760368663,71.42857142857143
3,40,217,2.0,248,25000,25248,78.89,100.0,100.0,59,81.4,93.08755760368663,56.68202764976959
3,41,204,0.5,27,25000,25027,78.89,70.37037037037037,96.29629629629629,108,79.33,94.11764705882354,78.43137254901961
3,41,204,1.0,54,25000,25054,78.89,85.18518518518519,96.29629629629629,108,81.38,94.11764705882354,79.90196078431373
3,41,204,2.0,108,25000,25108,78.89,93.51851851851852,96.29629629629629,108,79.92,94.11764705882354,69.6078431372549
3,42,289,0.5,16,25000,25016,78.89,80.72289156626506,72.28915662650603,83,81.81,95.15570934256056,78.20069204152249
3,42,289,1.0,32,25000,25032,78.89,75.90361445783132,72.28915662650603,83,81.21,95.15570934256056,76.8166089965398
3,42,289,2.0,64,25000,25064,78.89,83.13253012048193,72.28915662650603,83,82.0,95.15570934256056,73.35640138408304
3,43,298,0.5,31,25000,25031,78.89,71.55963302752293,94.4954128440367,109,81.99,93.28859060402685,78.52348993288591
3,43,298,1.0,62,25000,25062,78.89,82.56880733944953,94.4954128440367,109,80.23,93.28859060402685,76.84563758389261
3,43,298,2.0,124,25000,25124,78.89,88.07339449541284,94.4954128440367,109,80.84,93.28859060402685,79.19463087248322
3,44,286,0.5,133,25000,25133,78.89,61.46788990825688,55.04587155963303,109,82.28,94.05594405594405,75.52447552447552
3,44,286,1.0,266,25000,25266,78.89,56.88073394495413,55.04587155963303,109,82.42,94.05594405594405,60.13986013986014
3,44,286,2.0,532,25000,25532,78.89,51.37614678899082,55.04587155963303,109,77.26,94.05594405594405,32.86713286713287
3,45,282,0.5,46,25000,25046,78.89,93.02325581395348,100.0,43,82.6,93.61702127659575,81.91489361702128
3,45,282,1.0,92,25000,25092,78.89,100.0,100.0,43,81.78,93.61702127659575,75.53191489361703
3,45,282,2.0,184,25000,25184,78.89,97.67441860465117,100.0,43,80.79,93.61702127659575,68.08510638297872
3,46,216,0.5,63,25000,25063,78.89,97.05882352941177,98.52941176470588,68,80.66,93.98148148148148,78.24074074074075
3,46,216,1.0,126,25000,25126,78.89,89.70588235294117,98.52941176470588,68,80.02,93.98148148148148,65.74074074074075
3,46,216,2.0,252,25000,25252,78.89,77.94117647058823,98.52941176470588,68,79.69,93.98148148148148,45.833333333333336
3,47,319,0.5,193,25000,25193,78.89,52.63157894736842,76.84210526315789,95,79.77,94.35736677115987,66.14420062695925
3,47,319,1.0,386,25000,25386,78.89,81.05263157894737,76.84210526315789,95,80.84,94.35736677115987,63.63636363636363
3,47,319,2.0,772,25000,25772,78.89,77.89473684210526,76.84210526315789,95,80.0,94.35736677115987,45.76802507836991
3,48,245,0.5,150,25000,25150,78.89,80.58252427184466,79.6116504854369,103,82.81,94.28571428571429,69.79591836734694
3,48,245,1.0,301,25000,25301,78.89,82.52427184466019,79.6116504854369,103,80.29,94.28571428571429,65.71428571428571
3,48,245,2.0,602,25000,25602,78.89,86.40776699029126,79.6116504854369,103,80.99,94.28571428571429,42.857142857142854
3,49,236,0.5,53,25000,25053,78.89,98.0,94.0,50,82.33,91.94915254237289,77.96610169491525
3,49,236,1.0,106,25000,25106,78.89,98.0,94.0,50,79.92,91.94915254237289,69.0677966101695
3,49,236,2.0,212,25000,25212,78.89,96.0,94.0,50,80.39,91.94915254237289,65.2542372881356
3,50,306,0.5,49,25000,25049,78.89,73.97260273972603,72.6027397260274,73,79.92,92.48366013071896,77.77777777777777
3,50,306,1.0,99,25000,25099,78.89,58.9041095890411,72.6027397260274,73,81.6,92.48366013071896,75.16339869281046
3,50,306,2.0,198,25000,25198,78.89,75.34246575342466,72.6027397260274,73,80.09,92.48366013071896,69.6078431372549
3,51,226,0.5,39,25000,25039,78.89,77.45098039215686,47.05882352941177,102,80.77,95.13274336283186,80.08849557522124
3,51,226,1.0,78,25000,25078,78.89,74.50980392156863,47.05882352941177,102,79.59,95.13274336283186,71.68141592920354
3,51,226,2.0,156,25000,25156,78.89,78.43137254901961,47.05882352941177,102,78.83,95.13274336283186,66.3716814159292
3,52,189,0.5,21,25000,25021,78.89,98.83720930232558,100.0,86,81.07,92.06349206349206,82.01058201058201
3,52,189,1.0,43,25000,25043,78.89,100.0,100.0,86,74.57,92.06349206349206,70.8994708994709
3,52,189,2.0,86,25000,25086,78.89,100.0,100.0,86,81.11,92.06349206349206,75.66137566137566
3,53,298,0.5,71,25000,25071,78.89,92.85714285714286,86.9047619047619,84,80.82,91.94630872483222,75.16778523489933
3,53,298,1.0,143,25000,25143,78.89,75.0,86.9047619047619,84,82.38,91.94630872483222,71.14093959731544
3,53,298,2.0,286,25000,25286,78.89,85.71428571428571,86.9047619047619,84,80.08,91.94630872483222,54.69798657718121
3,54,215,0.5,191,25000,25191,78.89,72.95081967213115,75.40983606557377,122,81.7,94.4186046511628,64.18604651162791
3,54,215,1.0,382,25000,25382,78.89,69.67213114754098,75.40983606557377,122,81.79,94.4186046511628,52.55813953488372
3,54,215,2.0,764,25000,25764,78.89,72.1311475409836,75.40983606557377,122,79.63,94.4186046511628,16.27906976744186
3,55,199,0.5,109,25000,25109,78.89,92.53731343283582,97.01492537313433,67,78.95,95.47738693467336,72.8643216080402
3,55,199,1.0,218,25000,25218,78.89,91.04477611940298,97.01492537313433,67,78.96,95.47738693467336,56.28140703517588
3,55,199,2.0,436,25000,25436,78.89,80.59701492537313,97.01492537313433,67,79.34,95.47738693467336,29.14572864321608
3,56,264,0.5,109,25000,25109,78.89,75.0,69.11764705882354,68,80.85,92.8030303030303,66.66666666666667
3,56,264,1.0,218,25000,25218,78.89,79.41176470588235,69.11764705882354,68,81.06,92.8030303030303,65.53030303030303
3,56,264,2.0,436,25000,25436,78.89,70.58823529411765,69.11764705882354,68,81.29,92.8030303030303,48.86363636363637
3,57,233,0.5,97,25000,25097,78.89,100.0,100.0,60,81.58,92.70386266094421,74.2489270386266
3,57,233,1.0,195,25000,25195,78.89,100.0,100.0,60,81.75,92.70386266094421,68.6695278969957
3,57,233,2.0,390,25000,25390,78.89,100.0,100.0,60,81.25,92.70386266094421,53.21888412017167
3,58,272,0.5,174,25000,25174,78.89,98.64864864864865,100.0,74,80.47,95.22058823529412,72.42647058823529
3,58,272,1.0,348,25000,25348,78.89,100.0,100.0,74,78.64,95.22058823529412,46.69117647058823
3,58,272,2.0,696,25000,25696,78.89,100.0,100.0,74,79.01,95.22058823529412,28.308823529411764
3,59,200,0.5,58,25000,25058,78.89,89.01098901098901,95.6043956043956,91,81.02,95.5,69.0
3,59,200,1.0,116,25000,25116,78.89,87.91208791208791,95.6043956043956,91,80.91,95.5,71.0
3,59,200,2.0,232,25000,25232,78.89,73.62637362637362,95.6043956043956,91,75.8,95.5,53.0
3,60,237,0.5,148,25000,25148,78.89,68.42105263157895,71.05263157894737,114,79.62,96.62447257383967,74.68354430379746
3,60,237,1.0,296,25000,25296,78.89,58.771929824561404,71.05263157894737,114,79.02,96.62447257383967,71.72995780590718
3,60,237,2.0,592,25000,25592,78.89,57.01754385964912,71.05263157894737,114,79.73,96.62447257383967,31.645569620253166
3,61,234,0.5,84,25000,25084,78.89,81.03448275862068,79.3103448275862,58,80.74,93.16239316239316,75.64102564102564
3,61,234,1.0,168,25000,25168,78.89,86.20689655172414,79.3103448275862,58,82.33,93.16239316239316,73.5042735042735
3,61,234,2.0,336,25000,25336,78.89,77.58620689655173,79.3103448275862,58,80.67,93.16239316239316,46.58119658119658
3,62,208,0.5,163,25000,25163,78.89,73.80952380952381,61.904761904761905,126,79.94,94.23076923076923,62.5
3,62,208,1.0,326,25000,25326,78.89,69.84126984126983,61.904761904761905,126,77.26,94.23076923076923,47.11538461538461
3,62,208,2.0,652,25000,25652,78.89,73.01587301587301,61.904761904761905,126,78.66,94.23076923076923,33.65384615384615
3,63,374,0.5,71,25000,25071,78.89,89.53488372093024,86.04651162790698,86,80.97,93.85026737967914,77.00534759358288
3,63,374,1.0,143,25000,25143,78.89,91.86046511627907,86.04651162790698,86,83.21,93.85026737967914,71.92513368983957
3,63,374,2.0,286,25000,25286,78.89,81.3953488372093,86.04651162790698,86,80.74,93.85026737967914,67.11229946524064
3,64,320,0.5,89,25000,25089,78.89,97.72727272727273,100.0,88,81.34,91.875,75.0
3,64,320,1.0,179,25000,25179,78.89,100.0,100.0,88,81.75,91.875,73.4375
3,64,320,2.0,358,25000,25358,78.89,98.86363636363636,100.0,88,77.02,91.875,54.375
3,65,186,0.5,92,25000,25092,78.89,100.0,94.91525423728814,59,80.6,94.08602150537635,71.50537634408602
3,65,186,1.0,185,25000,25185,78.89,98.30508474576271,94.91525423728814,59,81.27,94.08602150537635,61.29032258064516
3,65,186,2.0,370,25000,25370,78.89,94.91525423728814,94.91525423728814,59,81.37,94.08602150537635,37.634408602150536
3,66,325,0.5,43,25000,25043,78.89,96.72131147540983,99.18032786885246,122,81.28,94.76923076923077,81.53846153846153
3,66,325,1.0,86,25000,25086,78.89,98.36065573770492,99.18032786885246,122,82.49,94.76923076923077,80.92307692307692
3,66,325,2.0,172,25000,25172,78.89,97.54098360655738,99.18032786885246,122,80.24,94.76923076923077,70.46153846153847
3,67,202,0.5,56,25000,25056,78.89,98.96907216494846,100.0,97,79.19,93.06930693069307,66.83168316831683
3,67,202,1.0,113,25000,25113,78.89,98.96907216494846,100.0,97,82.49,93.06930693069307,68.31683168316832
3,67,202,2.0,226,25000,25226,78.89,100.0,100.0,97,80.88,93.06930693069307,57.42574257425743
3,68,222,0.5,121,25000,25121,78.89,92.07920792079207,97.02970297029702,101,81.74,94.14414414414415,68.91891891891892
3,68,222,1.0,243,25000,25243,78.89,96.03960396039604,97.02970297029702,101,81.12,94.14414414414415,58.108108108108105
3,68,222,2.0,486,25000,25486,78.89,73.26732673267327,97.02970297029702,101,78.85,94.14414414414415,29.72972972972973
3,69,212,0.5,133,25000,25133,78.89,69.28571428571429,65.0,140,81.11,91.98113207547169,63.679245283018865
3,69,212,1.0,267,25000,25267,78.89,70.71428571428571,65.0,140,80.61,91.98113207547169,50.0
3,69,212,2.0,534,25000,25534,78.89,66.42857142857143,65.0,140,79.97,91.98113207547169,29.245283018867923
3,70,176,0.5,111,25000,25111,78.89,90.29126213592232,88.3495145631068,103,81.13,96.02272727272727,73.29545454545455
3,70,176,1.0,222,25000,25222,78.89,87.37864077669903,88.3495145631068,103,81.3,96.02272727272727,63.63636363636363
3,70,176,2.0,444,25000,25444,78.89,85.4368932038835,88.3495145631068,103,77.16,96.02272727272727,31.818181818181817
3,71,246,0.5,226,25000,25226,78.89,90.0709219858156,90.78014184397163,141,79.13,92.6829268292683,61.38211382113821
3,71,246,1.0,452,25000,25452,78.89,82.26950354609929,90.78014184397163,141,77.58,92.6829268292683,33.739837398373986
3,71,246,2.0,904,25000,25904,78.89,85.1063829787234,90.78014184397163,141,79.27,92.6829268292683,22.764227642276424
3,72,444,0.5,256,25000,25256,78.89,38.95348837209303,36.627906976744185,172,79.59,93.91891891891892,67.34234234234235
3,72,444,1.0,512,25000,25512,78.89,44.18604651162791,36.627906976744185,172,80.63,93.91891891891892,56.306306306306304
3,72,444,2.0,1024,25000,26024,78.89,43.02325581395349,36.627906976744185,172,81.1,93.91891891891892,40.090090090090094
3,73,266,0.5,137,25000,25137,78.89,98.6842105263158,100.0,76,82.01,94.3609022556391,68.796992481203
3,73,266,1.0,275,25000,25275,78.89,89.47368421052632,100.0,76,79.65,94.3609022556391,55.6390977443609
3,73,266,2.0,550,25000,25550,78.89,88.15789473684211,100.0,76,79.37,94.3609022556391,38.34586466165413
3,74,152,0.5,195,25000,25195,78.89,58.088235294117645,57.35294117647059,136,81.66,90.13157894736842,61.8421052631579
3,74,152,1.0,390,25000,25390,78.89,53.6764705882353,57.35294117647059,136,81.28,90.13157894736842,38.81578947368421
3,74,152,2.0,780,25000,25780,78.89,62.5,57.35294117647059,136,81.56,90.13157894736842,17.763157894736842
3,75,188,0.5,207,25000,25207,78.89,82.78688524590164,77.04918032786885,122,80.39,88.29787234042553,57.97872340425532
3,75,188,1.0,415,25000,25415,78.89,79.50819672131148,77.04918032786885,122,80.68,88.29787234042553,46.276595744680854
3,75,188,2.0,830,25000,25830,78.89,78.68852459016394,77.04918032786885,122,79.81,88.29787234042553,12.76595744680851
3,76,275,0.5,264,25000,25264,78.89,65.1685393258427,60.1123595505618,178,80.68,92.36363636363636,64.0
3,76,275,1.0,529,25000,25529,78.89,64.6067415730337,60.1123595505618,178,81.14,92.36363636363636,41.09090909090909
3,76,275,2.0,1058,25000,26058,78.89,57.30337078651685,60.1123595505618,178,80.29,92.36363636363636,20.363636363636363
3,77,349,0.5,142,25000,25142,78.89,71.55172413793103,59.48275862068966,116,78.41,94.84240687679083,69.34097421203438
3,77,349,1.0,285,25000,25285,78.89,66.37931034482759,59.48275862068966,116,81.56,94.84240687679083,63.89684813753582
3,77,349,2.0,570,25000,25570,78.89,79.3103448275862,59.48275862068966,116,81.09,94.84240687679083,46.13180515759312
3,78,175,0.5,179,25000,25179,78.89,63.24786324786325,62.39316239316239,117,81.03,94.28571428571429,64.57142857142857
3,78,175,1.0,358,25000,25358,78.89,72.64957264957265,62.39316239316239,117,81.98,94.28571428571429,41.142857142857146
3,78,175,2.0,716,25000,25716,78.89,60.68376068376068,62.39316239316239,117,78.08,94.28571428571429,20.0
3,79,302,0.5,264,25000,25264,78.89,53.793103448275865,40.689655172413794,145,79.26,94.37086092715232,57.615894039735096
3,79,302,1.0,529,25000,25529,78.89,52.41379310344828,40.689655172413794,145,80.79,94.37086092715232,43.04635761589404
3,79,302,2.0,1058,25000,26058,78.89,45.51724137931034,40.689655172413794,145,79.33,94.37086092715232,23.841059602649008
3,80,242,0.5,293,25000,25293,78.89,38.46153846153846,50.0,156,77.2,94.62809917355372,55.78512396694215
3,80,242,1.0,587,25000,25587,78.89,55.76923076923077,50.0,156,79.15,94.62809917355372,22.727272727272727
3,80,242,2.0,1174,25000,26174,78.89,46.15384615384615,50.0,156,76.3,94.62809917355372,16.94214876033058
3,81,194,0.5,303,25000,25303,78.89,56.45161290322581,59.67741935483871,62,80.64,92.78350515463917,50.0
3,81,194,1.0,607,25000,25607,78.89,56.45161290322581,59.67741935483871,62,76.78,92.78350515463917,18.556701030927837
3,81,194,2.0,1214,25000,26214,78.89,48.38709677419355,59.67741935483871,62,78.62,92.78350515463917,11.34020618556701
3,82,333,0.5,86,25000,25086,78.89,86.79245283018868,84.90566037735849,53,81.11,93.69369369369369,73.27327327327328
3,82,333,1.0,172,25000,25172,78.89,77.35849056603773,84.90566037735849,53,77.36,93.69369369369369,62.76276276276276
3,82,333,2.0,344,25000,25344,78.89,86.79245283018868,84.90566037735849,53,80.0,93.69369369369369,60.96096096096096
3,83,359,0.5,131,25000,25131,78.89,97.72727272727273,98.48484848484848,132,80.8,94.70752089136491,74.09470752089136
3,83,359,1.0,262,25000,25262,78.89,84.84848484848484,98.48484848484848,132,76.54,94.70752089136491,67.13091922005572
3,83,359,2.0,524,25000,25524,78.89,81.06060606060606,98.48484848484848,132,78.68,94.70752089136491,45.12534818941504
3,84,240,0.5,124,25000,25124,78.89,87.37864077669903,89.32038834951456,103,80.9,95.83333333333333,71.66666666666667
3,84,240,1.0,248,25000,25248,78.89,87.37864077669903,89.32038834951456,103,80.92,95.83333333333333,63.75
3,84,240,2.0,496,25000,25496,78.89,80.58252427184466,89.32038834951456,103,79.35,95.83333333333333,30.0
3,85,299,0.5,90,25000,25090,78.89,97.1830985915493,94.36619718309859,71,81.27,90.3010033444816,73.57859531772576
3,85,299,1.0,180,25000,25180,78.89,92.95774647887323,94.36619718309859,71,79.26,90.3010033444816,66.22073578595318
3,85,299,2.0,360,25000,25360,78.89,85.91549295774648,94.36619718309859,71,80.07,90.3010033444816,52.17391304347826
3,86,174,0.5,126,25000,25126,78.89,76.04166666666667,67.70833333333333,96,82.45,95.97701149425288,76.4367816091954
3,86,174,1.0,253,25000,25253,78.89,56.25,67.70833333333333,96,80.77,95.97701149425288,55.172413793103445
3,86,174,2.0,506,25000,25506,78.89,65.625,67.70833333333333,96,82.47,95.97701149425288,32.758620689655174
3,87,258,0.5,38,25000,25038,78.89,67.07317073170732,65.85365853658537,82,80.02,93.4108527131783,77.90697674418605
